Gene,Log2FC,MeanExpr,t_stat,p_value,adj_pval,B_stat
RANBP9,-0.16471955198901161,6.761262672244898,-4.459230144042976,1.6125247339580833e-5,0.003962917740502621,2.781978441797296
RANGAP1,0.011784601439561405,8.412872869462586,0.23330842879985622,0.8158431461385324,0.9440593864899632,-6.212215535800205
RANGRF,-0.16959892765796755,7.807408434836734,-3.855548333104073,1.7148178234124544e-4,0.014944065994938067,0.6137884564848761
RAP1A,-0.0018499158859886205,6.977313997564626,-0.054231780497606616,0.9568233784075725,0.989441641653056,-6.237161190696041
RAP1B,-0.09876021618681265,8.571973278098639,-2.7946001955827913,0.005882592718235218,0.10485896696724899,-2.554025828496076
RAP1BL,-0.07177104640934155,10.830211421210885,-1.5167293456846005,0.13146051509791742,0.46665329046479126,-5.132743375365666
RAP1GAP,-0.0178493715920332,5.599016681782313,-0.40874529660992903,0.6833153267465181,0.8890009392462512,-6.15767733510333
RAP1GDS1,0.0025951462976192916,7.229890055172335,0.10416370836966822,0.917179957255903,0.9778896467081936,-6.233329022182875
RAP2A,0.06475209124587959,8.543119064217686,1.7907203704350376,0.07537490263732109,0.3677012869109675,-4.701922423132286
RAP2B,0.0012854415212911559,5.942030913914966,0.0724324169099816,0.942355234789359,0.9849484210531025,-6.236044141236139
RAP2C,0.053458413707418245,9.26639272259864,2.0456122193750126,0.042559064284309785,0.28354063052760636,-4.24003003278294
RAPGEF1,0.015017743110805972,6.4396138879614515,0.872529741886176,0.3843278017554582,0.7162358713139436,-5.870666944430534
RAPGEF2,0.1288905168914838,8.857224844795919,2.4610773480880783,0.014997378404359931,0.17045483317736537,-3.3641141939636188
RAPGEF3,-0.04717679730357151,4.998116370258503,-2.314594818548359,0.022005408446436784,0.20529603011351444,-3.6900764616878634
RAPGEF4,-0.0017764308420333784,5.1633548011632655,-0.09419765487030377,0.9250791033144545,0.979756633782015,-6.234286866125543
RAPGEF5,0.028436789931318887,5.678697936707483,0.8903796688228249,0.3747020237932073,0.7104305158205328,-5.855501338475882
RAPGEF6,0.15492802280082496,8.821187019870749,3.819884377046493,1.956821358769985e-4,0.016056153530210327,0.493559640678245
RAPGEFL1,-0.02072273352197842,5.891633327510204,-0.5648842800322496,0.5730046622590684,0.8367570117942646,-6.08413917482971
RAPH1,-8.499616571428308e-4,5.349082511888436,-0.07070039222803884,0.943731314040539,0.985338657595461,-6.2361642631116485
RAPSN,-0.012941924304258308,5.328435018707483,-0.7257396571135367,0.46914038104267186,0.775543768682343,-5.9838396799659685
RARA,-5.588249732147938e-4,6.514905038668368,-0.030162318040078764,0.9759780924239552,0.9937097369470399,-6.2381454669330205
RARB,-0.015347282820970833,5.21303363761678,-1.5778952442236824,0.11671712785178967,0.44595166685353704,-5.042533786841109
RARG,-0.03305592263049441,5.145326388353742,-1.7425822739776573,0.08347636506145183,0.3850474458272692,-4.782579067319576
RARRES1,0.015192687819597324,5.341997021566893,1.477792172730249,0.14158081251740345,0.4813716990340713,-5.188370193272637
RARRES2,-0.00622219916758257,5.3529177188843535,-0.3477070402156832,0.7285524695670329,0.9081547700850254,-6.180028055074527
RARRES3,-0.012107225105769016,10.672412888142857,-0.24488485308594898,0.8068835934065312,0.9406549279512899,-6.209534214833925
RARS,0.019887641292582525,9.426308810258503,0.9202714451714694,0.3589231737954248,0.6969549962737902,-5.829424754900814
RARS2,0.03831599669505515,7.570058518918367,1.6914333501430043,0.0928512092095453,0.4044761960037503,-4.86597087360235
RASA1,-0.007170336022436123,6.466854694349206,-0.5392304929854621,0.5905352146352782,0.8463224943053745,-6.097834932216049
RASA2,0.11872967580357183,7.437386202455782,2.179601521223183,0.030862484185453808,0.2418081975709847,-3.9740156136860953
RASA3,0.0775718826785719,6.7223790627414965,2.628999068029677,0.009464394342711568,0.13470473578535042,-2.967917391308775
RASA4,-0.010668860657966966,5.101133800979592,-0.4588943815724837,0.646980845970458,0.8726377014512534,-6.136621407622361
RASA4P,0.0539106800439558,6.807011779408163,1.2045775550137117,0.23028236753267683,0.5854656642005128,-5.539031105498088
RASAL1,0.015216929686813298,5.654299130306122,0.6672206140272109,0.5056665053335619,0.7975445719755342,-6.023204535623425
RASAL2,-0.004219211533425093,5.077535151247165,-0.39536148372759955,0.6931433891083948,0.8928176252742074,-6.162886255911267
RASAL3,0.02962678837499992,8.297723470571428,0.7752880462441926,0.43940207661738173,0.756795227711526,-5.947942912511374
RASD1,0.08731338277472546,5.7058693926462585,2.757806550301194,0.006550175881148902,0.11047904426411578,-2.6479517161047452
RASD2,-0.05809999437500062,5.135570227047619,-3.3683469940928905,9.633164444185215e-4,0.0397807918295617,-0.9482415664917276
RASEF,-0.00886385874450532,5.1641349634557825,-0.4756512649570726,0.6350216660363506,0.8682267077162651,-6.129044777278508
RASGEF1A,0.013079578203296909,4.948944690959184,0.5723572510755367,0.5679453011783658,0.8340694293666863,-6.080030416250201
RASGEF1B,-0.048931293975274806,5.387380522503402,-2.0559425947483523,0.041538817730888036,0.280635704740247,-4.220085536073604
RASGEF1C,-0.009211771507326216,5.135333168043084,-0.7403632799869394,0.460248340333162,0.7701337146723749,-5.973489771170317
RASGRF1,2.1420238736268095e-4,5.306509242299319,0.01496313046381137,0.9880816752585118,0.99708612489599,-6.238477808419047
RASGRF2,-0.013986198162088006,5.170158876721088,-0.7719882830072683,0.4413479454206962,0.7578297744940881,-5.950406585644998
RASGRP1,0.08521568248214326,10.021897961863946,1.6688563507419598,0.09725243730391267,0.4133133032957399,-4.9020205978192815
RASGRP2,0.020407264951465238,7.9229900478390025,0.6130016217944236,0.5408127761043167,0.8195398385820927,-6.056742581745165
RASGRP3,0.02492543747939566,7.608557134993197,0.5854816353665847,0.5591124260473375,0.8296446932512777,-6.072684333366602
RASGRP4,-0.02886142865865449,6.117614184011905,-0.8346318895203223,0.4052654330040053,0.7317552157740809,-5.901857830527957
RASIP1,0.01360984515384595,5.447503330666667,0.5195462092931249,0.604153288717419,0.8525424899521155,-6.107913962832647
RASL10A,-0.03142887946497252,5.360230060792517,-2.0352524537869594,0.04360363483441216,0.2869111868312891,-4.259936104476512
RASL10B,-0.011414397482142683,5.448789492183673,-0.653652060693693,0.5143466777061996,0.8033327714127044,-6.031862535346903
RASL11A,-0.04379446034340672,5.642128032061224,-2.244355563651395,0.026287626509973162,0.22387939043425922,-3.839798211466271
RASL11B,0.08326489636813221,5.3280115177755105,3.6981613755999048,3.050288314599136e-4,0.02043888285172547,0.09009656807054078
RASL12,-0.010816088726648534,5.074242571829932,-0.5802779864167196,0.5626064776081475,0.8314731067831309,-6.075616792286247
RASSF1,-0.031463117301511356,6.40254060617347,-1.2423848753323117,0.21605257342220574,0.5719060118233017,-5.494667387511438
RASSF10,0.00945890806318678,5.292480494979592,0.49510836161992516,0.6212552863450617,0.8612072619620603,-6.119907437899321
RASSF2,0.07670895069162144,8.221994907615647,2.3955209757181004,0.017842202892071984,0.18576680117413144,-3.512276034008413
RASSF3,-0.02493239711538486,5.818237967857143,-0.6416118463529579,0.5221141613001065,0.8086722342541719,-6.039397240126411
RASSF4,-0.035657493132553994,6.037058171248299,-1.20565994477647,0.229865837547979,0.5849569725492748,-5.537779684908298
RASSF5,0.030391281562270937,8.398343770229024,0.7994910927072659,0.42528244428857676,0.745977120686136,-5.929553967007016
RASSF6,-0.03077730192376352,5.820066042389456,-1.3663832494361294,0.17388373118520223,0.5236389870431468,-5.339767197521907
RASSF7,0.06816900189423093,8.407030565047618,1.7222520447715337,0.08710548949811774,0.39318832418383337,-4.816010330398518
RASSF8,0.02222485482967025,5.443307805823129,1.219761586876354,0.22448858689980303,0.5798376398336511,-5.521375245425702
RASSF9,0.024895181486263657,5.402523230217687,1.3836152318572763,0.16855222510522,0.5173280814685657,-5.317104477890137
RAVER1,0.12639676787912169,6.9268438496394555,3.5394079416413753,5.357577893710685e-4,0.027921599152197676,-0.4198438342741637
RAVER2,-0.008618930778846247,5.8020254874761905,-0.13568445698602963,0.892254454965834,0.9693961846788532,-6.229666055910207
RAX,-0.02446166354532958,5.289300926870748,-1.1484196904909976,0.2526415451025946,0.6100262078901393,-5.602446443377582
RAX2,-0.12887793797939603,6.921578848578231,-2.703037094690564,0.007671882462378329,0.11965090732640266,-2.7856907734740424
RAXL1,-0.1250226725947809,9.15312864072109,-2.1413916303433753,0.03387390723969446,0.25406238876244347,-4.051489363908175
RB1,-0.07638927932280319,7.239304009496599,-1.650629352985264,0.1009272751841899,0.4201762251219381,-4.9307845187479495
RB1CC1,0.04781611749450551,9.277107707544218,1.5240891117089754,0.12961286477844008,0.46429625168933547,-5.122071539546192
RBAK,-0.020319172390109743,5.762926085782313,-0.5297488759559945,0.5970770285033278,0.8487692901680725,-6.10273644679427
RBBP4,-0.03200780983837007,7.659572292879819,-1.5592013095182378,0.1210769751336463,0.4521354892222656,-5.070470085523621
RBBP5,0.0870159027458786,7.6059425972176875,2.5029141168456253,0.01340002518971419,0.16103601973688647,-3.267640137243473
RBBP6,-0.043305702892170526,6.25633576847449,-2.793198874949342,0.00590683870026787,0.10517184872216322,-2.5576235352848724
RBBP7,0.05648476768681259,9.389692132591836,1.5358916859680989,0.12669245381556302,0.46049381222731123,-5.1048531438765
RBBP8,-0.024615730326923536,6.233571218047619,-1.2162735996162457,0.22581010062455642,0.5809503251925755,-5.525450214422119
RBBP9,-0.0010355037781594662,6.444297893217687,-0.04136919649171881,0.9670571281079499,0.9911999020920019,-6.237757028246099
RBCK1,-0.012400832532967173,7.961234330146259,-0.26743530396509657,0.789505019864031,0.9344651709633173,-6.203938679221463
RBED1,-0.06970277608791262,6.678477540136054,-1.8848976114322293,0.061397152008803316,0.33515145023947424,-4.538059722403832
RBKS,0.013023873787087577,6.008523836326531,0.5811409448158026,0.562026298200057,0.831114360999871,-6.075132283829329
RBL1,0.010406463537087471,5.5609921583503406,0.6491819266640412,0.5172233880042132,0.8055652419994034,-6.034676175826362
RBL2,0.019672077031593675,10.6189998252517,0.3942507594206096,0.6939613982546078,0.8929098796900304,-6.163310769853128
RBM,-0.0025454761744507347,5.307735397231292,-0.1317042003350877,0.8953965016680254,0.9708031899747928,-6.2301816930631695
RBM10,-0.01048900694139232,7.529631965274376,-0.60585465137091,0.5455360134123614,0.8222125776407152,-6.0609526933493925
RBM11,0.12196880819711559,5.7740057925,3.4438452737857284,7.454998276845134e-4,0.033926335253634955,-0.7177602053341898
RBM12,0.036130457919871975,7.615670892301587,1.5938023106587487,0.11310615029565843,0.44089231942338897,-5.018509013997969
RBM12B,0.17864477740659368,7.712039884965987,3.6271597885765336,3.932875227026716e-4,0.023232055805364957,-0.14026946974754306
RBM14,0.03132716607280138,8.876721705265306,0.8283500716009692,0.408801361111233,0.7345728389731938,-5.9068954434002645
RBM15,0.058363471631868356,8.288882380081633,2.492608537155286,0.013778725394522448,0.1631538147129851,-3.2915428365013093
RBM15B,0.027250361755495004,6.251811210027211,1.049003254870814,0.29588053891450805,0.6481044949185089,-5.707415546661093
RBM16,-0.02657142815247235,7.475935065721089,-0.885586407852251,0.37727194369688477,0.7118244538075349,-5.859603610257836
RBM17,0.07481937510851698,9.001409207251701,2.383707326548794,0.01840284811113569,0.18911965491842717,-3.538583487566191
RBM18,0.0024971891428563694,7.4207175012789115,0.07958229809662479,0.9366765984247156,0.9834028493371604,-6.235517504363313
RBM19,-0.008543787585623252,5.404164051845805,-0.7067495257638906,0.48082943097568454,0.7824433356380417,-5.996974070433834
RBM20,-0.01025997999725287,5.589327759918367,-0.4597117347372776,0.6463953365674897,0.8726377014512534,-6.136258125526736
RBM22,0.00599504721153763,10.650431996666667,0.30808608508656976,0.7584484665420347,0.9207634646771398,-6.192608875731644
RBM23,0.029779872581044222,9.551296286806123,1.0068478644143433,0.31564536100247276,0.6647547992805058,-5.74910188347294
RBM24,0.016126740021977844,5.363281929370748,1.0433990877073722,0.29845876896132795,0.6497205093778535,-5.7130544202207965
RBM25,0.010137481788461225,10.258966382285715,0.35340878170798795,0.7242831161696395,0.9059518400979898,-6.178092662701193
RBM26,-0.04882009049313247,8.599503410700681,-1.2433244156615508,0.21570728232869565,0.5713891099044064,-5.493547825785716
RBM27,0.05713894855494511,7.554041794986395,2.4881430769787496,0.013945761921664109,0.1643052498929228,-3.3018719288941094
RBM28,0.024161961079670464,6.455841679727891,1.0317704843129227,0.30385679390466597,0.6543183982028259,-5.724660117271944
RBM3,-0.09757269839194178,6.733184656614513,-3.8906951026400196,1.5043322836059178e-4,0.013977793655221235,0.7331590632669549
RBM33,0.041107766925823415,8.959380161632653,1.188199379479574,0.23665134227895163,0.5928262321608875,-5.557832511275646
RBM34,-0.010366742131868608,9.588298372823129,-0.29738910254919904,0.7665849940334779,0.9247986124727401,-6.195745222001233
RBM35A,-0.015648834252747434,5.399739285843538,-0.7459018124336305,0.4569056100521005,0.7682565918404125,-5.969516362639691
RBM38,-0.015627234252747545,7.742836676129252,-0.2948593187896239,0.7685130883395214,0.9260495602438609,-6.196470769363993
RBM39,-0.024479291602335102,7.470473200326531,-0.8558068020359839,0.39348315315745885,0.7232291118837045,-5.884599326571415
RBM4,-0.014514025367902361,6.505463252209751,-1.060783852006126,0.29051003520955004,0.6435164845630028,-5.695465023094026
RBM41,-0.007842316951236536,6.073733755051021,-0.32887457274313264,0.7427137471364474,0.9134518713803224,-6.1861971935584155
RBM42,0.07421229469917681,8.015894914462585,1.6966216809934664,0.09186294760817203,0.4022411859459961,-4.857620652664751
RBM43,0.01476836173145549,6.5173824631938775,0.4097804510179383,0.6825574150279101,0.8890009392462512,-6.157267249930523
RBM44,-0.0146022508997254,5.263533433544218,-0.7166435061956271,0.4747194558950951,0.7789543452881819,-5.990174111065779
RBM45,-0.0191893059848902,7.792231383408163,-0.7251986476716401,0.4694711784014455,0.775543768682343,-5.984218649642561
RBM46,-0.010634204951236608,5.3342189110034015,-0.7076237712240662,0.48028780836826024,0.7821382512725908,-5.996376997631417
RBM47,0.013597868174450457,10.060594820078231,0.1863817731850375,0.8523997080757058,0.9572438974409351,-6.221755738132172
RBM4B,0.028526769802197267,7.9388322577823125,0.8562562569149357,0.39323535710416324,0.7230597584901663,-5.884228361725844
RBM5,0.013647757700550047,10.337784717802721,0.5134681840239254,0.6083868211249064,0.8543672256399293,-6.110950682512302
RBM6,-0.04430519651648394,8.925942303727892,-0.9834687479486629,0.3269761014080743,0.6735268232543336,-5.771494244401126
RBM7,-0.01828036336950599,8.740668801170068,-0.49383600006033884,0.6221515029229039,0.8616071460241798,-6.120516113250391
RBM8A,-0.017747574924450733,5.410991612231292,-0.7402893362166658,0.4602930617098836,0.7701337146723749,-5.973542620515682
RBM9,5.598448207413545e-4,5.260835580040816,0.04134574157452341,0.967075794872736,0.9911999020920019,-6.237757968309269
RBMS1,-0.03022065870192325,7.772044229752381,-0.9235236007353058,0.3572322852010238,0.6955967473071765,-5.8265363541190665
RBMS2,0.049115229148352285,5.540470295163265,1.2696554651306013,0.20619306649387517,0.5613281794906329,-5.461834877779835
RBMS2P,0.009651513019230737,5.595072866619048,0.38539289477138744,0.7004977255579619,0.8964020491646106,-6.16665355750132
RBMS3,-0.005149720362637317,5.200872026823129,-0.47488238707431,0.6355683354766939,0.8685584671547478,-6.129398354752064
RBMX,0.04081539548901154,8.338663629469387,1.3978308844693803,0.16424800854704472,0.5119843252258045,-5.298200571369669
RBMX2,0.00537750086126386,7.214677624693878,0.28383833678800124,0.7769295573432924,0.9297356638768633,-6.199559374650868
RBMXL2,-0.008055048024725323,5.275284735877551,-0.36863065562535247,0.7129279488779027,0.901697336557209,-6.172771848906865
RBMY1A1,-0.013007225987637644,5.102862647846939,-0.710117013663959,0.47874501277932446,0.7818037671278815,-5.994670192319167
RBMY1A3P,-0.012723033657967167,5.1454784037176875,-0.8510759580457604,0.39609717989554316,0.7249427502473323,-5.888492310124079
RBMY1B,0.06157788066758236,5.349818576734694,2.7385895277916634,0.006925560511722783,0.11349775871709605,-2.6965636781110365
RBMY1D,-0.026054466255494433,5.170811541306122,-1.3067017050136374,0.1933336788538428,0.5473114306513706,-5.416116891673766
RBMY1E,8.279410748626198e-4,5.328197430656463,0.06548170513408895,0.9478785265415032,0.9861402346876529,-6.236508622210923
RBMY1F,-0.019330079767857347,4.9102357286258504,-0.7215448817568397,0.4717086615053163,0.7771154158872725,-5.986770716897518
RBMY1J,-0.01858749914230805,5.275858264619048,-1.903620924026623,0.05889383711708317,0.3287968955838436,-4.504529447516896
RBMY2EP,-0.016665575714972392,5.163325915363946,-1.4690799013159408,0.14392597853554762,0.48431500176229997,-5.200624753945353
RBMY2FP,0.04335769966758242,5.723082015210885,1.8953441887046676,0.059989683076883744,0.3315182561727061,-4.519390543878497
RBMY3AP,0.03564091892719747,5.73593088844898,1.4053514499402902,0.16200501964543693,0.5087608421482464,-5.2881237128931815
RBP1,0.029803431934065695,5.328555071006803,1.5172883389720349,0.13131946141009018,0.4664683389028478,-5.131934577044608
RBP2,-0.01728954086950541,5.201746213408163,-0.7610248199069867,0.44784878316406374,0.7622408328307416,-5.958517300975442
RBP3,0.029984034000000236,4.931013462857143,1.9574536055001326,0.05216874961254662,0.3129328355266062,-4.40637132008215
RBP4,0.0025201444642854757,5.279289478251701,0.10188049656477968,0.9189889425495021,0.9781557996866146,-6.233556961256875
RBP5,-0.0339862223818686,5.420067235489796,-1.7436864908572929,0.08328284825457911,0.3846882495171948,-4.7807525122420245
RBP7,0.07368209054670381,8.116449423040816,1.1702531149554964,0.24377342925975135,0.5996261574762795,-5.578144212073365
RBPJ,0.02789755535943165,6.744458041478458,0.7964462548478017,0.42704389462323755,0.7470653213332145,-5.931898179165843
RBPJL,-0.0028176632472533708,5.597306012632653,-0.14937297649297576,0.8814619667216369,0.9660943663444411,-6.227775578625493
RBPMS,-0.008764520758928633,5.279493142336735,-0.7972999972701929,0.4265495685937628,0.7467427268594995,-5.931241779686259
RBPMS2,0.15611449519505502,6.202926497156462,1.6369422268161125,0.10375962320120284,0.42470611757934573,-4.952184177593502
RBX1,0.04101585799450627,10.838709249591837,1.1312928047716015,0.25975517594985603,0.6154449553179128,-5.621195444639375
RC3H1,0.033649479141483925,5.286604573748299,1.3238979373246023,0.18757085970480597,0.5406833241797924,-5.394459113692561
RC3H2,0.11501468258379166,7.587072425034013,3.537144861804445,5.400069253634694e-4,0.028038061100602522,-0.42697818930976617
RCADH5,-0.05718395660851615,6.816851396938776,-2.1627042998672925,0.03216431487771494,0.24762267499928217,-4.008434424200139
RCAN1,0.012182378532509381,5.895161295478458,0.7705644658035908,0.4421891072107894,0.758285922014759,-5.951466419328127
RCAN2,0.002818315853022355,5.021342452557823,0.1355762397172843,0.8923398601902521,0.9693961846788532,-6.229680278281655
RCAN3,0.0713669367115386,6.908395315571428,1.875464169814684,0.06269175117515295,0.33823547668453124,-4.554833949983748
RCBTB1,-0.0023505475013735674,5.828130211612245,-0.1036560364140163,0.9175821478781769,0.977935816196279,-6.233380141094771
RCBTB2,-0.05624643483859927,8.013914401370748,-1.2110763309660728,0.22778961122743727,0.5831344488702741,-5.531500907626953
RCC1,-0.026887665377747002,5.070712578891157,-1.4876574559060076,0.13896120363591713,0.4779853772906911,-5.174408984129586
RCC2,-0.03436199095879143,9.319551319061224,-0.9552222244888606,0.3410174382868595,0.6842994710173581,-5.797856094296371
RCCD1,-0.02495780411767403,5.434109912671202,-1.320781664477752,0.1886055752577913,0.5417719855808804,-5.398404403351941
RCE1,0.02915757757211508,6.452084036071429,1.471621317495172,0.1432387937158661,0.4834520815502962,-5.197057295050417
RCHY1,-0.042388110321428765,6.013559698765306,-1.9687367400456228,0.050844635395786,0.31014542001814566,-4.385468740593622
RCL1,0.01425638599450608,6.252282445734694,0.4886407690818262,0.6258167448367788,0.8635600655199044,-6.122985221337359
RCN1,0.0187045405418957,6.387826616136055,0.9086446341569862,0.3650097579825401,0.7018782753692288,-5.839668741699927
RCN2,0.05815317134478085,6.982570659421769,1.9396644451131093,0.054315484649970394,0.31869275963591664,-4.439095286248607
RCN3,0.014056089531593444,6.342439309346939,0.38413212364935984,0.7014299017843059,0.896648295837662,-6.167123186094356
RCOR1,-0.048507001914835327,5.2449632812789115,-1.8500174753553236,0.0662980544293119,0.34794607418162393,-4.599682637167355
RCOR2,-0.010354309853022119,5.288771105442177,-0.4762528910680024,0.6345940521203806,0.868148959064875,-6.1287677148423665
RCOR3,0.07363642337912095,8.75606703392517,3.075154370461948,0.0025048107251908892,0.06733634033348922,-1.8015269241201262
RCP9,0.05923754125412064,5.575495085782313,2.348372626401922,0.020173782712024555,0.19707220873735892,-3.6165517219911125
RCSD1,-0.0018694039299442208,8.846111366394558,-0.05751565666752512,0.9542117391975837,0.988415498173475,-6.236983379445248
RCVRN,0.013745104092033276,5.41527886955102,0.6830548377648037,0.49563626124855964,0.7916979336178325,-6.012877331063831
RD3,-0.016771818810439435,5.260016193462585,-0.78828905573723,0.4317839773881875,0.7513280917394463,-5.938134688381774
RDBP,-0.04939835719780285,6.545732498163265,-1.7400743718912757,0.08391724796284993,0.38589163513030755,-4.7867234273655574
RDH10,0.07520930230082434,6.220245591394558,2.5248693880517203,0.012624063052664078,0.15649854260079735,-3.2164161834481706
RDH11,0.04396645996153847,9.3859513455,1.8873397192217443,0.06106567652587593,0.3345040875897119,-4.533704199269984
RDH12,-0.034903077800824626,5.08225844070068,-1.727552824819248,0.08614707534745719,0.3909397819305689,-4.807329926412148
RDH13,0.03593905988049521,5.9466502402176875,1.141621058190279,0.25544876284016105,0.6129042108560061,-5.609922096065198
RDH14,0.025064186149038777,8.798115148428572,0.8764811050912897,0.3821839174394206,0.7153372119982866,-5.867335981194197
RDH16,0.022657217920329816,5.184096775557823,1.1845543278874626,0.23808574551100073,0.5943349462569473,-5.5619825372546146
RDH5,-0.022593558270604778,6.047096687993197,-0.7260369884099789,0.4689586348631608,0.775543768682343,-5.983631284022221
RDH8,-0.02832029033104432,5.4602302386462584,-1.270948772885968,0.2057338146995369,0.5610595355108415,-5.460260481441795
RDM1,0.005945588021977886,5.50459887982313,0.33596858925253087,0.7373686917255579,0.9112646390407558,-6.183913590238342
RDX,0.08768488889697798,6.813827828108844,3.454065793281527,7.198452786436462e-4,0.03307289141323863,-0.6862262922558475
REC8,-0.08264166344093489,6.9853698605306125,-2.185495702382052,0.030419247312906978,0.24018976534055647,-3.961950491178436
RECK,0.031795997568681254,6.9905572304829935,1.3740067035499228,0.17150957327659835,0.5207656215680136,-5.3297752951247945
RECQL,-0.060765541160714046,8.404571832965987,-1.8728261043228682,0.06305783957698109,0.33871836828609814,-4.559510534414351
RECQL4,0.0129983519093407,5.482294729408164,0.695605100670567,0.4877631134966326,0.786800308220161,-6.004521009994035
RECQL5,4.848622147436554e-4,5.3792453264603175,0.03580985976350496,0.9714820534138631,0.9926451752693477,-6.2379649319726695
REEP1,0.012610264751373914,5.12884031367347,0.36697242289587234,0.714161891458563,0.9019192924709064,-6.173362353439794
REEP2,0.015126500697802277,4.985107407170068,0.868336961439345,0.38661078076262734,0.7178187677252668,-5.8741851358954795
REEP3,0.002538437854395755,6.110738396088435,0.05143897960626629,0.9590448391396913,0.9902222521107764,-6.2373041889395555
REEP4,0.030989168608516252,6.08372788177551,1.030698746747661,0.30435757389517704,0.6546708499130618,-5.72572329454859
REEP5,0.05265422183516489,10.41400880194558,1.9163517038673823,0.057241072223206964,0.32655017150998356,-4.481550872619732
REEP6,0.07467324710851685,5.4629346473469385,3.2617570516321455,0.0013735619340398564,0.04788871364610558,-1.2662028432527963
REG1A,-0.0034027321346155547,5.352013442238095,-0.20464008182491936,0.8381334979146582,0.9519122753086102,-6.218297222339961
REG1B,0.018533634546703842,5.398232064802721,0.866774235624232,0.3874638229113986,0.7183315496910868,-5.87549214025895
REG1P,0.023315734270604634,5.200059349197279,1.037210774781131,0.3013232947768444,0.6515007231536671,-5.719246492925043
REG3A,0.00682837874244516,5.23496134720068,0.42587628420774987,0.6708144938513121,0.8841966397018427,-6.150757619904322
REG3G,-0.032739857331044515,5.1200037892891155,-2.223332364743959,0.027703387858260046,0.2300228526715877,-3.883775617484017
REG4,0.03834028066483539,5.442200533244898,0.9607071297831705,0.3382608081919437,0.6821654468484902,-5.792796477522559
REL,-0.020391093739698437,8.06116383462245,-0.5627212992619334,0.5744730671378879,0.837448392504174,-6.085318384525087
RELA,0.04200163333653904,6.544666292380953,1.6488381877345266,0.1012943534364297,0.4205332415213973,-4.93359474067883
RELB,-0.0482469265370889,6.841622095054422,-1.116948340674658,0.2658199971763517,0.6212746713717111,-5.636685540723093
RELL1,0.05777844519597034,6.917580749764173,1.729389199885587,0.08581706093703231,0.39023107466461837,-4.804316764606146
RELL2,-0.02428082526785805,6.40020538462585,-1.048836732593871,0.29595693071404555,0.6481044949185089,-5.70758352900825
RELN,-0.047091709065247345,5.074872703581633,-3.2047226624086145,0.0016549945566276432,0.05341870608640534,-1.4327230571117386
RELT,0.006884729502289671,5.207191490471655,0.5720302080830151,0.5681662637831655,0.834198888322265,-6.0802113544459475
REM1,0.005972831379120989,5.082367815687075,0.3191989200271765,0.7500241615565002,0.9167410366894425,-6.189233394052443
REM2,-0.045347312184066284,6.858323477469388,-0.8731311741574173,0.38400100500951084,0.7161125646555704,-5.870160903266244
REN,0.002856647388736403,5.180027765639456,0.1471469027854112,0.8832156195602714,0.9668025378905949,-6.228095373171091
RENBP,-0.034345337450549705,7.56959515362585,-0.7102927248207795,0.4786363875556512,0.7817588606124728,-5.994549680428398
REP15,-0.02696322597527476,5.217000868122449,-1.2059751328899153,0.22974464729676936,0.5848768540920433,-5.537415068555794
REPIN1,-0.023191306576923188,6.431832760380952,-1.3727158589410433,0.1719098456215639,0.5212328128376121,-5.331470986441442
REPS1,0.05080523916758242,6.112564495877551,2.4104235055538754,0.01715656221854385,0.18271277551386655,-3.4789189217186136
REPS2,-0.011767627536695151,6.649635362933917,-0.23484901899240462,0.8146493775678401,0.9437634015686973,-6.2118661886033655
RER1,0.0032347882394692085,6.788381822106576,0.20204929227755697,0.8401546689088583,0.9525814707627009,-6.218807626166081
RERE,0.04517462139697802,7.1037657372993195,1.2475135941056545,0.21417260011790298,0.5693273668842175,-5.488545897616107
RERG,-0.02918032787912112,5.251892227217687,-1.2825306445729936,0.20165453491306673,0.5560591303974846,-5.44609155432371
RERGL,-0.017834855277472854,5.369559780197279,-1.0721262663314122,0.28540225785383033,0.6387758247499802,-5.6838348759395005
RESP18,0.021867870961538104,5.365275453809524,1.1985710062949166,0.23260368594798453,0.5878799633772428,-5.545955646839839
REST,0.043707821630495254,5.813769360503401,1.4061645114601915,0.16176393180504056,0.5085112259698515,-5.287031135315597
RET,-0.0018959771245424118,5.34745690106576,-0.16911475234485807,0.86593648030922,0.9612099462865881,-6.224729465116721
RETN,-0.10125828113186841,6.132673577585034,-1.4907191880905264,0.1381559096742106,0.4768309991274592,-5.170057750872951
RETNLB,0.001864644506868489,5.520332701581633,0.11271208500915796,0.910411013196879,0.975398133878169,-6.232430759456721
RETSAT,-0.022151584429944655,5.743779251061224,-0.7360983951367271,0.46283176358727374,0.7712718993728321,-5.976529421889026
REV1,0.03960275558585163,8.197319102758504,1.4131130134942502,0.15971471985137126,0.5049491736468001,-5.277668791502976
REV3L,0.021207062427197745,6.097805833448979,0.6245845629314101,0.5332020236999827,0.8150796184840771,-6.049815049401487
REXO1,0.01480914330906596,6.620020628102041,0.5506971847774735,0.5826686236981047,0.8419211995189038,-6.091791549136528
REXO1L1,0.016369163866758425,4.945539059578231,0.8788362445233123,0.38090962398789274,0.7143135125577943,-5.8653435378251615
REXO1L2P,0.0013868197019231425,5.20270348152381,0.08022994407026829,0.9361623760829165,0.9834028493371604,-6.235467354157706
