Sample,BLNK,C14orf82,C19orf59,CLEC12A,CTSL1,D4S234E,DSC2,FAM26F,FCGR1A,FCGR1B,FCGR1C,GBP3,GSTM2,HIPK2,IGF2BP3,IRF5,IRS2,JAM3,LGALS3BP,LMTK3,LOC100130332,LOC100132199,LOC283267,LOC389286,LOC400652,LOC439992,LOC441032,LOC642073,LOC643779,LOC646909,LOC646949,LOC648343,LOC649839,LOC652113,LOC653737,LOC728207,LOC730746,MAST3,MIR1974,MPL,MS4A2,NHLRC4,NUDT2,PKN2,SDPR,SIDT2,SNORD13,TARP,VWF,ZNF609,Condition
GSM1033203,6.713553327,6.452425933,10.73949045,10.03542346425,7.56019495,6.315503775,8.9656755505,10.07739847,8.907191932,9.449234621,8.944200041,8.107066073,7.311398156999999,7.128720841,8.368165954,6.756577614499999,8.509366207,7.792417455,6.229288229,6.217561914,5.910478448999999,9.085023485,7.263717085,7.530154872,7.769543538,6.083542545,6.911944185,9.081353337,7.79035512,9.552823379,8.969816399,9.515614634,9.765434027,7.097301686,9.633889862,6.801742828,8.075759482,8.836818493,10.7783375,7.709309192,6.383602122,7.523085028,6.3506534335,8.78682098,10.25273718,9.689608431,7.778980027,7.262986846,5.991051066,6.319571581,Control
GSM1033204,6.96619591,7.705720932,9.645789815,9.40514086325,6.707888153666667,7.1106004,8.021800002,9.888268121,7.660401995,7.7076008945,7.535953454,7.537523468,7.005896112,6.562771682,7.54495781,6.5893408105,8.498090257,7.205583623,6.23551314,6.411830953,5.583986314,9.385832443,7.465154598,6.833000926,7.700786626,6.340803769,6.865865072,9.375954365,8.685464968,9.7320831985,8.908668476,10.17856285,9.916319122,6.10523499,11.0234238235,7.178916642,8.31495169,9.001083688,9.034322099,7.291748387,5.814707141,7.027971848,6.925363788,8.978696739,9.972313729,9.335835013,9.633806949,8.124498058,5.669209755,6.615465325,Control
GSM1033205,7.316752773,7.228396513,8.482683572,7.919365274,6.750830328666667,6.977457097,7.448809263999999,9.882416219,6.523442202,6.7380307075,6.552320002,7.686094906,7.876558114,6.833631755,7.46841034,6.3920009140000005,8.653565952,7.356401037,6.109850587,6.583888918,5.7783929315,9.638668016,7.371495876,6.926785029,8.183894565,6.680784465,7.330176736,9.569049807,9.113324533,10.48141806,9.564990068,10.51564928,10.73294081,6.293628634,11.3837700385,7.708706062,8.846293525,9.006589986,9.183029489,7.308037479,6.570910848,6.726723223,6.8485809385,8.800762194,10.3449355,9.561055643,9.839166777,7.911846216,6.10218249,6.764591347,ASD
GSM1033206,7.372025243,6.870456293,8.552670763,8.63783888925,7.488680848,6.36834939,6.8633140065,10.31049003,7.972449776,8.124687115,7.932197948,8.622750006,8.008347964999999,7.005220687,8.599640023,5.8948947205,7.847108225,8.052727908,7.549044007,6.020807815,5.5919656245,8.634036863,7.418429991,7.098024163,6.855804701,5.817064371,6.44984796,8.913365537,7.749776384,8.876172371500001,7.765451091,9.000116811,9.193619212,7.655071036,10.4828720805,6.584500641,7.464641204,8.563739082,11.12691047,8.450299689,6.208485449,6.008464395,7.373925258,8.424438323,10.92427607,10.08432836,8.585733182,8.427091904,6.490692938,6.452425933,ASD
GSM1033207,6.934000987,6.882271774,8.201007993,7.81995978725,6.588293138,6.722394798,7.741736188499999,9.739078457,7.321795306,7.602107069,7.169163932,7.941119793,7.634974319999999,6.713326567,7.913166846,5.804183132,8.49041383,7.670481854,6.288504076,6.498918754,5.6195399105,9.480056745,7.298951048,6.938159079,7.60668965,6.221181983,6.963772343,9.552532017,8.069180652,9.6495213135,8.819615644,10.11373167,10.00985635,6.36796826,10.9380099645,7.169928983,8.411694928,9.039051845,10.54122994,7.352459423,6.482667489,5.942417227,7.613170312499999,8.459050008,10.18159005,9.736910102,9.655663968,7.830312017,5.640827718,6.54436424,ASD
GSM1033208,7.459844627,6.748031449,9.274106906,9.457817391,6.964351485,6.473712119,7.803650093,10.15001566,7.778079849,8.219389815500001,7.768688198,7.596690069,6.859204347,6.837371237,8.048942948,6.4892787255,8.327803524,7.31650046,6.777200839,6.315034986,6.204467467000001,9.946588425,6.967394656,7.242285157,8.375911357,6.183260829,7.236473718,9.956462725,8.94045138,10.30119199,9.705213406,10.44300062,10.76468842,7.020028005,10.727580896,7.723006864,8.430192039,8.577314272,10.65174328,7.07721893,5.915727878,7.329656748,6.919274654500001,7.862703539,10.04597017,10.25570302,8.692192783,7.914711373,5.588712484,6.303236581,Control
GSM1033209,7.564657074,6.87210773,8.965818994,9.276037474,6.435305538,6.404358576,8.206318664000001,10.06675452,7.783970704,8.041310733,7.709016471,7.942019805,7.012897776,6.911009053,8.198816531,6.542143207,8.391896799,7.694421451,6.884552392,5.74470328,5.6707405905,9.723754992,6.814391634,7.280131303,8.25506332,6.880817415,6.917061826,9.848874438,9.131974881,10.016277174,8.981199633,10.3013797,10.55285762,7.382876792,9.8485975425,7.291216961,8.057386056,8.744943736,12.04654945,6.870707588,5.672537113,7.540859955,6.756463316,8.088838585,9.97315376,10.05402506,8.229638647,7.789177541,5.683899927,6.30631471,Control
GSM1033211,6.863628172,6.783868377,7.575346828,9.415304216,6.965032541333333,7.434497781,6.5221450245,9.20099005,6.40921633,6.817352713,6.435847979,7.610335601,6.9056459595,6.88410511,7.42033232,6.449131092,7.896010591,7.324384258,6.223176293,6.570727195,5.8763142185,9.462119322,7.26090376,6.731337119,7.84676709,6.456872033,7.217008965,9.155796294,8.754400261,10.120003185,8.766744428,10.34380703,10.09274299,6.817758704,11.237049059,7.508061115,8.300298141,8.448176596,8.565346503,7.484430999,5.955593488,6.332265275,7.752611539,8.132876289,9.945729231,9.371768169,10.36913411,8.978696739,6.142419213,6.515665785,ASD
GSM1033212,7.542941957,6.590322359,8.082075075,9.05784096275,6.898429093,7.291216961,6.923800303,10.45271793,6.600511973,7.0258588765,6.761035014,7.865347841,7.0769171185,7.103584551,8.268414093,6.8007442175,8.104127699,7.287840771,6.500815998,6.364399313,5.8698356035,9.730237021,7.163162125,7.162157738,8.054082679,6.502667734,7.033211504,9.204879602,8.801641062,10.290713605,9.528448274,9.836726895,10.41663775,6.999776303,11.237114429,7.934055209,7.975265226,8.767983423,11.51656754,8.159104979,6.442291355,7.142471064,6.5504246195,8.561252973,10.93961894,9.61160823,10.0620539,8.252646593,6.334575661,6.926097802,Control
GSM1033213,7.393684429,6.875438558,8.730629394,10.2899055665,6.652131487666667,6.989666104,7.198002229,10.05318948,6.870106079,7.3838814815,6.801952626,8.135804278,7.609707131,6.805027084,7.763346558,6.267147518,8.218954988,6.996191539,6.236024896,6.621247845,5.923387357999999,9.449312185,7.224840132,7.103804181,8.145602104,6.496675722,7.085185406,9.202640198,8.99452134,10.311440395,9.61160823,10.47971456,10.42625397,7.696450827,11.3436542315,7.68255082,8.316390736,8.793481323,9.550404406,7.446555142,6.028215336,6.507173047,7.506215853,8.410175982,10.48677,9.280805158,9.94819062,8.840586951,6.217074412,6.42272504,ASD
GSM1033214,7.617957421,7.356931139,7.984357333,8.27258137525,6.656348828,7.535379835,6.672832766,9.666757754,5.65138962,5.9994898955,6.091685395,7.908059777,8.1420441895,7.016330001,7.952712632,6.152899279,7.859840892,7.574449231,6.322849471,6.534675984,5.868758205000001,9.543613348,7.245032611,7.028186177,7.979943697,6.442992726,7.429078956,8.99011668,9.039051845,10.446714925,9.551149751,10.34606503,10.41105327,5.928907247,11.4591614835,7.967834361,8.370125562,8.68159007,10.16815453,7.658589383,5.887116538,6.038239563,7.590072933,8.293246905,10.90605449,9.582213184,10.19096966,8.651057271,6.581019961,6.974309049,ASD
GSM1033215,7.307433618,6.941634519,8.919691037,8.341745204,7.470320168666666,6.129075831,7.3508609695,9.920555936,8.223519504,8.4087174155,7.915037024,8.317404047,7.4634741705,6.83451247,8.136514285,5.811041591,8.327462057,7.465695412,6.207984799,6.458982415,5.810784746,9.507757609,7.243301062,7.127763167,8.290778636,6.800813059,7.356931139,9.022048524,8.636945366,10.309422535,9.280805158,10.6188607,10.21365736,6.585534857,11.24648202,7.50313322,8.200259242,8.70372247,9.825145832,8.621557439,6.030788949,6.831168527,6.8981445855,8.63613115,11.03554198,10.06291444,9.879302575,7.733632015,6.82481539,6.574727917,ASD
GSM1033216,7.124588268,6.716387901,8.449915589,9.66354257725,6.861417131666666,7.172854031,7.9033824315,9.949719044,7.430195597,7.490990672,7.079273118,7.702218009,7.552686589499999,6.661171539,8.132876289,6.8620453365,8.741038581,8.401503823,6.122942698,6.565229132,5.730082289,9.170953051,7.195247843,7.094301635,7.68347561,6.425468271,6.654035139,8.511717435,8.19606946,9.7737547965,8.645146888,9.573914188,9.663312666,6.401485854,11.0443584805,7.216466826,7.674751655,9.057516814,11.36638922,8.544596829,5.868575176,6.75952596,6.880730355,8.747535568,11.74817823,9.427067418,9.841418695,8.185231582,5.953678914,6.528858639,ASD
GSM1033217,6.539755871,6.544558904,8.552670763,9.2695344445,6.656469567333334,6.820200242,7.25764328,10.22329978,7.364180298,7.653721625999999,7.387879146,7.639027445,7.7449657495,6.961603649,7.433988637,6.504508781,8.148100983,7.662135108,6.623352578,6.375218804,5.8079833805,8.762479511,7.592118811,7.06341978,7.031505751,5.913551171,6.776523277,9.979286588,8.138208991,9.3749288645,8.29849253,9.002564479,9.234852575,6.348045777,11.001079488,7.340233254,7.74807142,8.907191932,11.0324002,7.775003512,6.733337906,6.647793027,7.2498519605,8.510536053,10.86825103,9.842957994,9.833656579,9.3260474,5.913674415,6.770085466,ASD
GSM1033218,7.279872604,6.416456655,8.091105499,10.11890853925,6.825892588,6.712015027,7.360581209999999,9.784440958,7.435048103,7.824613233,7.377673338,7.612029589,7.253147180499999,6.609749513,7.924253964,6.251538292999999,8.309696405,7.361097827,6.062270178,6.445062254,5.7991076885,9.24923895,6.889968719,7.514719204,7.963213161,6.227743349,7.058444406,10.0052877,8.077419445,9.608422831,9.217764752,9.95477957,9.851046293,7.222754524,10.054681413,7.2743365,8.626377621,8.836349564,11.46951287,7.262184299,6.188763058,7.066431849,6.8677262345,8.363038208,9.876858195,9.166528842,9.051229067,8.335259953,5.597525015,6.224140596,Control
GSM1033219,7.279600271,6.679498907,8.452919899,8.42303414475,6.919860618666666,6.212602381,7.4728269975,10.49693806,7.421714133,7.6331934405,7.457191559,7.43715797,7.2212986255,6.729968554,7.809486422,6.586366239,8.295111617,8.065234,6.56759161,6.195187505,5.5387208205,9.267208296,7.558974264,6.723867656,7.76458576,6.622939978,7.140919001,10.26384028,8.434172082,9.818153917,8.666920461,9.958166316,10.02295882,6.364905243,11.0501046765,7.086591837,7.758563588,8.548382484,8.707221172,7.763346558,7.271217612,6.055546411,6.8321214545,8.586946795,10.50277492,9.716057356,9.706593788,8.401838669,5.991490348,6.670981955,ASD
GSM1033220,7.139697198,6.830354749,9.130896067,8.44058940775,6.735990529,7.028672956,7.463202396,10.44060741,8.111223476,8.2204173555,7.924253964,8.101766306,6.6369528545000005,6.549012419,7.541096911,6.4567938565,8.917707535,6.84942678,6.623352578,6.286399061,5.9714066815,9.319554008,7.010882601,7.375904218,7.664735853,6.106585477,6.967394656,9.296302669,8.226768048,9.7082628775,9.075745667,9.993857159,9.744368898,7.07347758,11.1661588885,7.241005032,8.045271321,9.187578673,8.429428421,7.823233471,6.055405359,6.530607862,7.1934742105,9.006084205,10.19604389,9.57173379,9.6626105,7.903152984,5.959451389,6.486961063,ASD
GSM1033221,6.964278343,7.064665885,8.093408226,8.6314226935,7.368247934999999,7.904976938,6.927043339,10.06571507,7.309353967,7.733389025499999,7.056108903,8.014178117,7.377175447000001,6.524946718,7.303122683,5.7530395495,8.336633379,7.951714534,6.245593438,6.669253086,5.850510304,9.63310167,6.989173765,7.314181781,8.296185572,6.59245532,7.031505751,9.710949189,8.70118568,10.228491515,9.338213132,10.34271711,10.29243422,6.160344155,11.2730144395,7.420058853,8.190601812,8.70326785,8.894838418,7.417651946,6.100051547,7.342547504,7.0258429675,8.834954805,10.2156267,9.64365903,10.18246432,8.411338312,6.443353445,6.568373679,ASD
GSM1033222,7.39211363,6.67675859,7.892284747,7.78171966975,6.6628493356666665,7.219533376,7.408616087,9.899470458,7.85893993,8.227908255500001,7.648485746,7.902160027,7.699637560999999,7.050164229,7.828057583,6.298871943,8.120373459,6.731975635,6.497419832,6.732852539,5.801498181,9.274679651,7.350928601,6.839184472,7.633501496,6.399517465,7.016850151,8.85588912,8.354166838,9.848056948,8.96097421,10.26275381,9.834473879,6.858028557,11.083098339,7.290701875,8.384669841,8.471652831,9.786829395,6.689497957,6.090646275,6.659933538,7.5981710505,8.404456535,9.500675086,9.717409162,9.729589592,9.295665798,5.53946897,6.526711417,ASD
GSM1033223,7.135646567,7.055442271,9.031263425,7.5145090195,6.640740447333333,7.280639001,6.9844115955,9.396874577,7.581909601,7.6574749895,7.451878173,7.052296124,7.129508768499999,7.051359659,7.330677273,6.3280094905,8.295111617,7.499554497,6.02920016,6.348789615,5.6861026065,9.734692789,7.457191559,6.891858516,7.711661247,6.609749513,7.042584318,8.944772312,8.760623078,10.038749005,9.048068605,9.969066564,10.25776116,6.220168739,11.138088313,7.5558855,8.247124513,8.812583677,9.12558952,6.832565836,5.888957462,6.779504407,7.518527902999999,8.44887879,9.444219515,9.85185341,9.26474186,8.451423881,5.818036652,6.756933787,Control
GSM1033224,7.508618228,6.989423297,7.622559739,7.227977928750001,6.525631327666667,6.657458071,6.920851332,9.698794344,7.369883412,7.412993249999999,7.298951048,8.284257663,7.7285970625,6.980119472,7.747449115,6.183927484,8.245674885,6.718900621,6.047945606,6.301277691,5.4548092215,9.150166087,7.7096133,6.663024303,7.550990562,6.57128388,6.697476654,8.812583677,8.762000688,10.133994195,8.819615644,9.95477957,10.43171841,7.055442271,11.034188131,7.360838671,7.943050081,8.631283438,9.702998675,6.860285984,6.086209949,6.41405092,7.661964537999999,8.863165304,9.376537539,9.580893134,9.3936717,8.805709518,6.242399086,6.503244533,ASD
GSM1033225,7.193001705,6.896446836,7.722065011,7.58203410225,6.6644229883333335,6.714676738,6.510606973,8.515568369,6.504506589,7.095408315,6.666528831,7.512813736,7.192664609,7.440569438,7.868182718,6.2932034545,8.117443529,7.523381436,6.442291355,6.881322071,5.6698150695,9.615990526,7.28242489,6.894608142,7.781145446,6.199632626,7.063887131,9.811674223,8.610595994,9.8629508525,9.18090488,10.14793082,10.20370193,7.232719733,11.1061065825,7.54495781,7.932197948,8.410944664,8.51593357,7.779290271,5.984882675,5.959957955,7.6374293085,8.330101511,10.57004411,9.730237021,9.742049377,8.304933042,5.782480417,6.595666116,ASD
GSM1033227,7.490532521,7.132370344,8.164128274,8.10768293,6.997820806,6.510097285,7.0839530765,10.46513555,7.912194373,8.315617569,7.812821118,7.360578768,7.631086546000001,7.184827072,7.46956862,6.3163297985,8.340553433,7.089877704,6.623742038,6.318563364,5.978615920999999,9.556503876,7.313164536,6.972123877,8.082075075,6.270535059,7.218112486,9.908049286,8.762846541,10.157764705,9.332145824,10.30622957,10.26897746,7.000025226,11.082439763,7.396049564,8.42079309,8.720608374,8.473972904,8.087830316,7.231400652,6.190560324,7.0918729435,8.459503959,10.04773629,9.863698032,9.678826555,8.133557055,6.120911344,6.442653014,ASD
GSM1033228,7.713946611,7.496197766,7.935609587,7.73663769425,6.646217155666667,7.095816634,7.1716887475,10.14321945,6.499454838,6.869004712500001,6.588955713,7.619824741,7.761945211,6.787779199,8.122450015,6.326164054,8.580122592,7.226084733,6.338015153,6.272844912,5.8174245525,9.428338686,7.243075363,6.675452624,8.161218637,6.647587557,7.495680001,9.512368396,9.214967472,10.36252742,9.257268514,10.24501781,10.25669942,7.072456791,11.3036166365,7.745974153,8.540053467,8.872053671,7.429078956,7.696180368,6.575582779,6.222170677,7.1369817895,8.533611258,9.944897372,9.317688837,9.43483644,8.053422494,5.956661788,6.666293902,ASD
GSM1033229,7.063160277,6.800813059,8.922208067,8.28128430875,7.178715632333333,7.211229335,7.648829613,9.756740145,7.498482476,7.809043227,7.238346175,7.981892441,7.050900803999999,6.790436996,7.535680026,6.5306279155,8.714604877,7.522829739,6.338015153,6.75580361,5.966214022,9.33156187,7.357723293,7.279354305,7.921933342,6.325035038,6.959439927,9.640115389,8.155154487,9.771658317,9.111035086,9.972313729,9.97315376,6.165663255,11.2048271455,7.496425212,8.087212122,9.021496708,9.26474186,7.904976938,7.016850151,6.533325085,7.627196659500001,8.415066205,9.927361308,9.462119322,9.283258471,7.847108225,5.960089589,6.610282167,ASD
GSM1033230,7.177097805,6.811000774,8.737980468,8.243167606750001,6.957355462,6.871639786,7.64297262,9.783747965,7.396049564,7.8550284565,7.269170774,8.061940664,6.919573815,6.774281227,7.987634336,6.2621007495,8.870645279,7.589644635,6.024020887,6.74712675,5.6344165645,9.770023428,7.581602214,6.572291042,8.330101511,6.882069548,7.451043879,9.78299777,8.85588912,10.367047355,9.326648485,10.36814165,10.43282046,6.295361272,11.185666033,7.526143744,8.263210613,8.874912357,8.204437531,8.072167003,6.77886101,6.673734393,7.445401003500001,9.013892187,10.27719071,9.209869533,9.490969188,7.886665141,5.862715822,6.749780774,ASD
GSM1033231,7.1106004,6.785130702,8.383153191,9.64064191475,6.65334898,7.264214983,6.998891057,10.14517372,7.162902072,7.2904775685,7.027745669,7.639294111,7.4256788385,6.953712943,7.381870639,6.96486633,8.632009903,7.599296852,5.956134972,6.550991989,5.778352248999999,9.086665083,7.289377889,7.064399827,7.420585114,6.224284096,6.835838344,9.640870083,8.035124729,9.7880235775,8.756502918,9.467714928,9.747293351,6.805769098,11.147435562,7.528799059,8.111958167,8.920228726,9.144197172,7.489735928,6.388226097,6.900139538,6.980679985,8.493138728,10.20370193,9.917172656,9.511005699,7.92043007,6.235041226,6.662205565,ASD
GSM1033232,7.033956813,6.56296129,8.99452134,9.2173464305,6.730530424333334,7.055161707,7.28959985,9.413352405,6.374504564,6.5992429645,6.38805211,7.427110877,7.056479807500001,6.980119472,7.82088521,5.72008457,8.642215194,7.377943578,6.366927147,6.565984936,5.788433804,9.386958442,7.089099247,7.011126054,7.70816726,6.368749354,7.335645091,9.331020302,8.753534165,9.928753129,8.936983507,9.879302575,10.02338088,6.31616792,11.4096142025,7.454005749,8.168123426,9.079510479,8.84105031,7.865696523,6.35846224,6.126232145,7.2600237535,8.534378213,10.04316277,9.818683125,9.847251986,7.646514797,5.96678443,6.685233025,ASD
GSM1033233,6.976755905,6.760638992,8.552670763,8.7535565435,6.669032562666667,6.892986539,7.435324362999999,10.01314287,7.311357954,7.659525211,7.411867095,6.853983466,8.422025597,6.501217446,7.326230402,6.543597369,8.446638798,7.389746035,6.214565807,6.19741272,5.825571998,9.333930797,7.327279484,7.507776852,7.717511917,6.327013088,7.121345008,9.666757754,8.04262827,9.808126873,8.841465529,9.554444959,9.749404455,6.318381414,10.964336196,7.46725528,7.931537075,8.520615142,11.44929625,7.627134481,7.246046547,6.689708114,7.076702331,8.690488196,10.77289553,9.327888408,9.378415305,7.560668972,5.78342996,6.430505486,ASD
GSM1033234,7.118960373,7.351730954,8.402220214,8.9832577685,6.332893661,7.598081764,6.5132501485,9.34194876,6.684144996,6.3671387635,6.21242681,6.975063562,7.481479336,7.921933342,7.561566442,5.7943007645,7.451320603,7.80657285,7.208460079,7.033712984,5.8073707635,8.284257663,7.357180163,6.085201464,6.596839317,5.713783522,6.15541449,10.12760582,9.688898825,8.499263490499999,7.443251844,9.210468921,8.520956759,6.878173273,10.8465372535,6.777417525,7.669331734,9.275306987,8.7513803,8.822012339,6.001037682,6.532597058,7.970619752999999,7.938807856,10.67958317,10.17952918,9.519553805,8.06822691,7.842864163,7.002684492,ASD
GSM1033235,7.28242489,7.208460079,9.919649126,9.5658224895,7.637672723666666,6.372529493,7.945874124,10.10541314,8.231761394,8.458623613,8.107794901,8.602519497,7.121585353,6.968057954,7.943943179,7.127069148,7.475498948,7.225359145,8.133893071,6.208974014,6.28812954,8.375481359,7.080002161,7.473061996,6.900813495,5.76584962,6.265005953,9.845059252,8.288149871,8.8278902405,8.205783238,9.444219515,9.033728416,6.801042357,10.383640061,6.857541394,8.194627124,8.943603321,10.16714438,6.671432868,5.892837898,6.892753368,6.719996151,8.243506803,9.490969188,11.12691047,9.101273185,7.492679318,5.597477762,6.516811558,Control
GSM1033236,7.578208624,7.601209798,8.208183334,7.62588804775,6.500048827666666,6.588955713,6.4166879415,9.799856386,6.209937205,5.786811347,6.271342495,7.639027445,7.495144749,7.295601785,7.009280337,5.9115814625,7.559544692,7.77165397,7.025006388,6.959439927,5.9635857665,9.289049511,7.254246289,6.78296836,7.449034522,6.198558768,7.034412152,10.24010371,9.883305143,10.026056242,9.377719185,10.483048,10.19982629,6.19358861,11.468683522,7.626567615,8.488858586,9.274679651,9.373476267,7.128255296,5.877929127,6.684804044,7.435154964500001,8.113681016,10.21657259,10.76865421,9.790577069,7.676211561,6.329458874,7.126796815,ASD
GSM1033237,6.619845911,7.42596897,11.77554797,7.73637189425,7.075156989333333,6.243383407,6.950603433,9.391854458,8.966288726,8.3995706035,8.568926516,7.631469595,7.8806248375,7.770796859,7.580424814,7.775887136,7.920733914,7.867877511,6.863881414,6.876780586,6.247268859,8.717045037,7.219293841,7.094584816,7.049670951,5.708121423,6.209281744,9.969812528,9.143662352,9.048068394,8.556521315,9.880878113,8.989166334,5.293311702,10.75607811,7.241976655,7.684329732,9.618770735,9.555172624,7.632672824,6.024871045,5.899159616,7.9081522205,8.05085345,10.24689004,9.325494114,9.094218399,6.736325133,6.945302932,6.885007129,ASD
GSM1033238,6.497636797,7.153948363,10.93185413,7.74324104525,6.8078317193333335,6.685233025,7.2795037805,9.281391263,8.682864836,8.1754833145,8.169839195,7.321795306,7.7913821865,7.577364422,7.417912818,7.425514395,7.870021424,7.896010591,6.919759185,6.873565355,5.920827751,8.824745095,7.297420689,6.651522347,6.940715631,5.941413862,6.137008934,9.640115389,8.647124866,9.2232606925,8.324133085,9.693068996,9.442396954,5.427833249,10.867653685,7.194964317,7.664488953,9.467084512,9.717409162,7.905278031,6.117404848,6.028342098,7.905707984499999,8.292891863,10.46620035,8.935512172,9.256042918,7.080678871,6.70216191,6.900139538,ASD
GSM1033239,6.947122276,6.567987885,7.733632015,7.82327723325,6.4007523866666665,7.629752176,6.6242208730000005,9.97315376,6.730614474,7.001238738,6.753510399,7.66820176,7.5155079795,7.357456465,7.126567206,5.8752979625,8.778882905,7.404948775,6.524181495,6.573907357,5.499129085,9.70791862,7.474695557,6.650720945,7.649918553,6.391452965,7.214723212,9.599399707,8.491609679,9.90151827,8.857207658,10.06291444,10.11821526,6.431019157,11.1409956345,7.272023287,7.714845139,8.908194684,9.463362274,7.478496399,7.28628998,6.262168612,7.699372521500001,8.644729944,10.56310792,9.273516122,9.626343999,8.651057271,5.992402041,6.762616714,ASD
GSM1033240,7.145492652,6.561223413,8.517103039,8.1390547715,6.860772375333333,7.037830047,7.168014587,10.15001566,7.260616085,7.419548171500001,7.253519631,8.144872918,7.973105347000001,6.998167265,7.169163932,6.727941304,8.208526712,7.675067928,6.056249961,6.417784305,6.445163924,9.582949333,7.168950476,7.665884771,8.120373459,6.102672013,6.973801856,9.529894363,8.66651386,10.328982975,9.52360774,10.37030783,10.51224398,6.444670016,11.5502640035,7.999379007,8.243833013,8.903939326,10.22231357,7.348069821,6.466769358,6.931142693,7.4688504235,7.97922288,10.45491744,10.17189655,9.325494114,8.196402152,6.537458156,6.740047358,ASD
GSM1033241,6.991646938,6.645049225,8.574935194,8.25306091725,6.799411738,6.887311249,7.238273202,9.94002589,7.145256741,7.493163317,7.234992012,8.037069984,7.829091640500001,6.88950488,7.386013495,6.5867040835,8.17330393,7.803553908,6.113007723,6.509908224,5.7688553225,9.296302669,7.269951094,7.03222087,7.578746591,6.424918677,6.937906442,9.391854458,8.263563769,9.7766213335,8.874426439,9.696582081,10.00614481,6.535472486,11.3635188315,7.513913335,8.029262439,8.984067811,9.539299864,7.60668965,6.293773053,6.89207108,7.400889395,8.447833016,10.66388784,10.09274299,10.20069397,8.187368504,6.462700782,6.511617174,ASD
GSM1033242,7.520516049,6.543991152,8.431447654,9.4186629865,7.056188225333333,6.284349027,6.992969175000001,10.32770213,7.210985227,7.5283121315,7.190463537,7.513648029,7.9335975175,6.703853774,7.576489056,5.908866915,7.812209641,7.153452758,6.468018994,6.564193345,6.307195303,9.929947586,7.238066792,7.224314911,8.177346821,6.119733282,7.17685406,9.842957994,9.321278385,10.83402166,9.912239323,10.49803191,10.94252793,7.007403195,11.4463424185,8.101127641,8.273767,8.455205445,8.936540286,7.757059156,6.430505486,6.725217797,7.651349212499999,7.902867212,10.0620539,10.11459454,9.213233182,7.841600516,5.729348213,6.434682601,Control
GSM1033243,6.824165928,6.651522347,8.859649111,8.4874264615,6.764481797999999,7.35929087,8.346102987,10.13751935,7.328619677,7.7027708705,7.07045725,7.2632278,7.763741893,6.874756379,7.533953067,6.5234484015,8.648724929,6.927655245,5.702031086,6.259439668,6.116502657,9.161521788,7.463460488,7.49540791,7.638729941,5.915964686,6.596445218,10.09274299,8.229276708,9.696983559,8.797585525,10.16815453,9.777769357,6.404174614,10.9225039445,7.313704657,8.091105499,9.134114465,9.75134843,7.657741763,6.566194963,6.900582168,7.371728685999999,8.343657804,10.26579508,9.569049807,8.649976407,7.884885749,5.786299162,6.279726582,ASD
GSM1033244,7.127034919,6.691811235,8.583173107,7.779814063750001,7.097921621333334,6.878619353,7.2771384585,10.11459454,6.664037078,7.052249016999999,6.559439612,8.215510597,7.200320700000001,6.762170149,7.640217383,6.8149516425,7.79180931,7.038057423,6.147425764,6.649634494,5.652307802999999,10.24316253,6.897833851,6.724543108,8.42114706,6.286773055,7.206921795,10.28806825,9.126806982,10.494234705,9.629153054,10.89873708,10.88098095,7.095097009,11.217248925,7.910222198,8.458366924,8.672984727,8.444014817,7.293835431,6.337305503,6.838739667,7.3259367695,8.196402152,9.381964922,9.80575577,8.978696739,8.496188566,5.482264872,6.472409152,ASD
GSM1033245,6.854712041,6.924883761,7.788013949,7.880933828,6.476705629666667,7.892886885,6.1536306935,9.545015493,6.263996147,6.662963985499999,6.424389007,7.906243362,7.7635988575,7.310119375,6.777200839,6.4639790665,8.224235123,7.075998939,5.474229769,6.811713639,6.1217904615,9.663312666,7.51523929,7.044932045,8.138839363,6.294419689,6.796345872,9.490398219,8.629632378,10.19338801,9.33452667,10.20166414,10.17486357,5.642760348,11.281692191,7.923189543,7.868182718,8.848181056,9.267865335,7.469300911,6.386296663,6.263463575,6.897036558,7.749776384,10.0704249,9.799127942,9.145277232,9.384528614,5.996120258,6.522308002,ASD
GSM1033246,7.226337003,7.001249736,8.301299483,9.594522579,7.330520657,6.592647984,7.769992624,10.51564928,7.164556346,7.7255727015,7.310119375,7.612291488,7.165907222,6.718286147,8.069820726,5.7092312755,8.364477721,6.900139538,5.788763042,6.254920717,6.4003761595,9.471524497,6.919540631,7.768368337,8.010791457,6.047807538,6.913578164,9.732506477,8.720608374,10.0028083545,9.172156357,10.29941113,10.25374668,7.052521389,10.9790372985,7.707259191,8.228594831,8.674962388,8.978696739,7.507512642,6.259630505,6.067457077,7.0824218565,8.575633586,9.765434027,10.05677052,9.240160717,7.590746074,5.353756118,6.258100421,Control
