Sample,AIM2,BCL2A1,BLNK,C11orf75,C14orf11,C14orf82,C19orf59,C1orf71,C5orf41,C9orf130,CABIN1,CARD16,CARD17,CCDC82,CD274,CLEC12A,CLEC12B,CRIP2,CTSL1,CXorf21,D4S234E,DDX3Y,DSC2,DYRK2,FAM26F,FCGR1A,FCGR1B,FCGR1C,FCGR2C,GBP3,GPR68,GSTM2,HIPK2,IFI16,IGF2BP3,IL7R,IRF5,IRS2,JAM3,KDM1B,KLRB1,LGALS3BP,LMTK3,LOC100128460,LOC100128498,LOC100129067,LOC100130154,LOC100130289,LOC100130332,LOC100130624,LOC100131718,LOC100132199,LOC100132425,LOC100132510,LOC100132728,LOC100132761,LOC147804,LOC283267,LOC387934,LOC389286,LOC389342,LOC389386,LOC390876,LOC391769,LOC400652,LOC402221,LOC439992,LOC440525,LOC441032,LOC642073,LOC642076,LOC642567,LOC643007,LOC643779,LOC643882,LOC644037,LOC644642,LOC645351,LOC646821,LOC646909,LOC646949,LOC647074,LOC647908,LOC648343,LOC648733,LOC648740,LOC648863,LOC648984,LOC649330,LOC649801,LOC649839,LOC651919,LOC652113,LOC653324,LOC653737,LOC654074,LOC727848,LOC728207,LOC728310,LOC728602,LOC728744,LOC729342,LOC729687,LOC730746,MAST3,MIR1974,MIR574,MPL,MS4A2,NDUFA5,NELL2,NHLRC4,NPAT,NUDT2,P704P,PARP9,PIK3AP1,PIK3CG,PIK3IP1,PKN2,PLSCR1,PPIB,PRIM2,PRKCA,PSG9,RNU4ATAC,RYBP,SDPR,SELPLG,SERPING1,SIDT2,SNORA12,SNORD13,SNORD62B,SPOCK2,TARP,TLR5,TMEM106A,TMEM51,TMSB4X,TNFAIP6,TNIK,TRA1P2,TTRAP,TYMP,UHMK1,USP6,VWF,ZNF148,ZNF609,Condition
GSM1033115,6.8151572465,9.133556475,7.200221719,8.524717866,8.359222316,7.080931561,8.363774427,9.833656579,9.892202681,8.327462057,7.43981686,8.959309037333334,5.8459528495,6.85692551,5.332433288,8.24808827,5.824816429,6.575368901,6.586843862333333,7.790458919000001,7.794860869,8.441058792,6.8541723835,7.6697205585,10.13047197,6.643209232,6.9865731675,6.700933345,6.799947754,7.722065011,6.633790865,7.7368405075,7.039765659,10.67681121,7.328349128,10.724118546,6.4756669549999994,8.426721034,8.370875937,6.461866976,12.16775227,6.17180966,6.614256541,6.831286193,6.877265287,8.338753456,11.08099958,8.779789046,5.7785395035,8.6216452345,10.6165979,9.657650948,9.591857516,8.125857325,5.902056685,5.597306393,9.637280403,7.219774132,7.512264585,7.692880704,12.363480805,6.6626101645,7.158528017,7.241476436,8.328204062,10.97734024,6.825233384,8.214155246,7.42845234,10.35520794,10.10106923,10.43395214,10.71874319,9.016481399,7.272509588,8.944681069,8.499281008,7.39133842,7.726223797,10.336458785000001,9.389997526,8.122792189,6.895111409,10.36814165,6.125069897,8.310838582,8.418524074,7.714237184,8.669188463,9.124537791,10.19982629,7.407618758,6.794841771,7.446287464,10.786193099999998,8.764313126,6.9204797255,7.680582685,6.323502908,7.8261536015,5.41978914,8.3935858495,8.978145441,8.362652564,8.805208279,11.15554447,7.628573897,8.338069988,6.723434512,7.737983739,9.335835013,7.111085961,7.278665442,7.0668031675,9.247372206,8.8692397995,10.24501781,8.522070658,9.687514392,8.400390907,7.489486672,8.975555056,6.359762048,7.76431632,6.921792459,6.923229889,9.208131526,10.70101042,6.860950077,5.65922984,9.414690843,9.665376257,9.327239891,6.781252045,11.38957825,8.864057409,7.72360126,9.371768169,6.320063059,11.389888883,7.32964763,6.882069548,8.902004197,9.748002907,8.067221846999999,6.464113766,7.986173731,6.475462588,9.419478083,6.653004402,ASD
GSM1033116,7.438868804,9.748631542,7.83216654,8.182145689,8.353042247,7.683166511,8.23454392,9.842957994,9.858235174499999,8.590559131,7.405203933,8.844735251333333,5.9648392015,7.147658275,5.484422703,9.2315696315,5.995489154,6.380588016,6.697647307666666,8.002073236,6.779064278,8.699915056,7.0414610225,8.05420734975,9.768466029,7.095567576,7.34920746,7.106509627,6.816171536,7.957290567,6.337305503,7.0812442265,7.031049528,10.66149142,7.909357412,10.897553825,6.455641513,8.295447642,7.289377889,6.719335972,11.1303409,6.803514297,6.369795916,7.629752176,6.825930549,8.375481359,11.10200721,8.94045138,5.842172842,8.876577672,11.46132688,9.560405609,9.702998675,8.28894447,6.280560222,5.44725771,9.624899585,7.094838207,7.935258517,7.504262493,12.548975415000001,6.8432523235,7.087840095,7.145754543,8.350362817,11.18546666,6.990153237,8.227132171,7.67210109,10.11926183,9.945729231,10.07832483,10.85662147,9.063882945,7.878789204,9.0503501105,8.432616063,7.36240981,7.883962046,10.24907263,9.406911574,8.488464092,6.783204561,10.96879169,6.320063059,8.385783725,7.95940967,7.766649469,8.697004803,9.178665982,10.62626823,7.697892517,6.665070237,7.305046222,10.8707918345,8.727121659,7.279166936499999,7.774706095,6.624581438,7.7251026295,5.684213238,8.9148795985,9.391203729,8.546810749,9.162678161,9.156987946,7.487811754,6.947122276,5.811389677,7.839130691,9.299398847,6.65685176,7.267878017,7.106812186,9.185291632,9.3126549085,10.51224398,8.685889929,9.539299864,8.335619994,7.386272694,8.852922712,5.943278721,7.684626739,7.043034412,6.553143749,9.134711043,9.533723608,7.44139779,6.00644212,10.1767198,9.774652874,8.973089864,7.365192697,11.1922946,8.320373468,7.632133774,10.14517372,6.641075272,11.3919657645,8.094493635,6.647143171,8.7513803,9.7510812715,8.0314649585,6.775168837,8.100468689,5.658827124,9.429570874,6.730424374,ASD
GSM1033117,7.4898835315,9.262397831,7.102163226,8.719634519,8.157263068,6.935878036,8.88457061,9.661116426,9.865154535,8.485720664,7.443251844,8.877338857666667,6.008082294,6.516615855,5.37311674,9.769447047249999,5.798481827,5.934017662,6.898956864,7.455619061,7.500443818,8.42519568,7.239489883999999,7.85109001975,10.24223762,7.394688289,7.777376672500001,7.304182894,7.386854422,8.053778981,6.329079938,7.8352228365,6.719543481,10.90892633,6.856487505,10.389288845500001,6.7732324265,8.294347853,7.24808493,6.663211133,10.82666563,6.378649536,6.479794954,7.898785562,6.982765701,7.707857774,10.75519567,8.093408226,6.367067474500001,8.719745921,10.96315594,9.344202174,9.023099832,8.02897395,5.93662608,6.6421938375,9.194825585,7.378449207,7.051598285,7.79333466,11.890109128,6.8826697085,7.041849054,7.195247843,7.788615509,11.29250708,6.321498177,7.7096133,6.789126275,8.740602288,9.399401849,9.863056215,10.483048,8.265748054,7.496425212,8.555774887,8.560190239,6.937233042,7.749776384,9.743226411,9.157531172,7.754320771,6.303596177,9.884086355,5.777644318,7.854060181,7.718392113,7.878789204,8.507663003,8.792620079,9.944897372,7.198182857,5.988700097,7.015402678,10.523025045499999,8.315290692,7.1471488794999996,7.288626859,6.375218804,7.6078373845,5.804933523,8.066865856,8.256094635,8.098188346,9.051744615,8.929709358,7.312622177,7.597530607,5.810358991,7.117711161,8.859649111,6.513705793,7.035619265,7.4082279235,9.467084512,9.1776377445,10.70493167,8.891539472,9.64365903,8.370125562,7.233009993,8.065556503,6.179845807,7.717511917,7.247327048,6.612006327,9.300562683,10.25983468,7.313937584,5.813309160999999,9.838421645,9.513670766,8.590559131,6.66052846,11.1089062,8.65684078,8.216219605,9.465216264,6.678224176,10.822112855,7.6960653925,6.531208372,8.06822691,9.8218265605,8.3791156095,6.74522124,8.063936689,6.148223454,9.437548404,6.552136368,ASD
GSM1033118,6.9458226915,9.212103902,7.288339115,8.278621208,8.333445055,7.208211419,7.900050726,9.675929304,9.7451422375,8.762846541,7.470126192,8.680675580666666,6.011669399,6.651522347,5.356024095,9.53202870925,5.752387987,6.502298487,6.436443259,7.69666501,7.303122683,8.555812934,6.926731608000001,7.9004628965000006,10.14138896,6.710326172,7.083815739,6.773176866,6.787131943,8.005168284,6.534490997,6.9377978465000005,7.040719678,10.41663775,7.320306662,11.154067345,5.767606359,8.537012472,8.036738998,6.287467146,11.88802384,5.962888832,6.814608652,7.344639742,6.878619353,8.328506774,11.05263263,8.451423881,6.256520354,8.864958429,11.14204616,9.474860811,9.303355773,7.842864163,5.82066864,6.4226107145,8.921724855,7.372025243,7.558685761,7.604441572,12.355515285,7.029257963,7.151937477,6.957528558,8.047922669,11.14029628,6.863378478,7.696450827,7.340233254,9.233051171,9.6393641,10.00178438,10.6529995,8.661588372,7.783970704,8.9305166575,8.628384779,7.093575698,7.737983739,10.211262395,9.567004356,8.056028923,6.573496612,10.24402119,5.900613949,8.119116451,7.417912818,7.043772186,8.5239620209999991,8.979163658,10.2607595,7.518610604,6.095970551,7.030034973,10.966117058,8.524717866,6.9457333035,7.813427785,6.459175878,7.6394693885,5.531287394,8.5515654985,8.778882905,8.231031673,8.987638257,8.682458448,7.084950523,7.933451701,6.161429433,7.747449115,9.388717103,6.642755028,6.996691425,7.5783440725,9.136288168,8.9038190425,10.32566488,8.672521645,9.622774154,8.061322357,6.667338914,9.033254734,5.992531487,7.97922288,6.647365562,6.549012419,8.761015893,10.72252394,7.290965823,5.884146337500001,9.094218399,9.951550743,8.948706151,6.664262852,11.49786116,8.843085047,7.644762596,9.78600212,6.352301443,10.8560161445,7.3070074945,6.607993811,8.566154171,9.155310653,7.7260896845,6.453188465,7.682890838,6.654434377,9.326648485,6.30532424,ASD
GSM1033119,7.533232712,10.32975105,7.233009993,8.768857099,8.544218527,7.266337914,9.6102294,9.61237474,9.686393702,8.533611258,7.358999339,9.421366184666667,6.208753918,7.137674547,5.663473667,9.57574599675,5.992402041,6.180640873,6.948824841666666,7.7768021305,6.688470216,8.854967414,8.593648653999999,7.5027895665,10.44833455,7.832475455,8.2815314185,7.710476281,7.47572187,8.558922766,6.443353445,7.064050664,6.882492853,10.91171211,7.849748752,10.4321820335,6.917830936,8.354895325,6.545486915,6.90217953,11.35493041,6.278094211,6.284174579,7.648185914,6.86206911,8.304933042,11.07449173,8.898091506,6.0619942355,8.733561547499999,10.88352214,9.631690208,9.640870083,8.529423871,6.338539517,6.4607187955,9.632382682,7.074614206,8.011119602,7.694421451,12.183825970000001,7.3069825925,7.127286313,7.405997375,8.441805963,11.45945434,6.644438234,8.026395889,7.241234937,9.361088464,10.25876084,10.26275381,10.71402858,8.904389063,7.626567615,9.0455886385,9.057516814,7.29871346,8.018336368,10.25657938,9.54068306,8.160124648,7.020235677,10.42198429,6.488333964,8.42079309,8.511341662,8.085566002,8.788691433,9.294962071,10.32566488,7.59500066,7.235554888,7.685189586,10.653585568,8.83093025,7.197650020999999,7.746558402,6.504314628,7.8802770110000004,6.346416397,8.5552838815,8.979639304,8.295111617,8.790493811,9.348331014,7.459844627,7.558385587,5.677973409,7.96414674,8.125519447,7.346202356,6.802170635,6.712470056,9.48753152,9.437853934,11.03096311,8.540453239,9.220645465,7.721412753,7.83731481,9.340754055,6.281740552,7.451320603,7.5819096010000004,6.617813136,8.999125072,10.30949788,7.701609289,5.9773423605,10.12302782,9.63310167,8.686760522,6.394716313,10.9172283,8.958512274,8.209266388,9.661116426,6.903113333,11.257235804499999,7.8310244605,6.74692139,9.3260474,9.7359824135,7.7480339435,6.620440264,8.208526712,5.928279884,9.211096761,6.356389077,Control
GSM1033120,9.467480476999999,10.25983468,6.912146683,10.12481545,8.255389311,7.187536917,9.455634557,9.679582485,9.8098153665,8.80306234,7.267057858,9.993987519333334,7.622483394,6.786484764,6.533325085,8.9445218225,5.836069186,5.544806783,7.913195308000001,8.679448049000001,5.919622858,8.380080197,7.538915543,7.25731013225,10.58377744,9.427791078,9.807650517999999,9.439412164,7.671804163,9.123537197,5.531804359,7.3102958739999995,7.017813802,11.59473441,8.186627268,9.4436432805,7.806008079,7.975265226,7.795140068,7.509720504,9.763841672,7.863334318,6.022009024,8.011822103,7.25122959,7.866679743,11.33283854,8.792192184,6.5517455,8.4440592105,11.11874593,8.929223071,9.534397611,9.331020302,6.027964221,6.5718266944999995,9.909777183,6.723241259,7.658905154,7.933451701,11.7732469425,8.503679025499999,7.009280337,7.610335601,7.9634975,12.08939111,6.319742714,8.927733312,6.914954462,10.90167123,10.42625397,11.12691047,10.34271711,8.386533831,7.778980027,8.9072940074999991,9.400620112,7.629752176,8.395383665,9.676777675,9.026075321,7.850357881,7.262720117,9.949719044,7.538629689,8.799867662,8.383875752,8.717983468,8.866807293,8.794343957,9.838421645,7.766342713,6.671432868,7.716002744,10.350272863499999,8.852443227,7.760811985,6.808600077,6.70216191,8.231940319,7.177846425,8.037088672,9.413352405,8.106078926,8.947669358,10.07656047,7.353764629,8.480381407,6.474898078,7.800135435,7.676211561,7.295601785,6.561223413,6.8328213935,10.04077759,10.764896570000001,11.66286197,8.637772182,8.553081739,8.334900856,9.363001329,8.653976462,6.552136368,7.280859413,8.491996697,6.544902052,9.353563087,10.89019056,7.366080698,7.225511324999999,10.68940032,9.196070542,8.032529737,5.998053074,10.24402119,6.996191539,8.535477563,9.54068306,7.90188329,11.259648688,8.99964186,6.589932851,8.536267728,9.6612939505,9.3260339975,6.573115745,8.31995435,6.331535465,9.133556475,6.225978208,Control
GSM1033121,6.717232425000001,9.385832443,7.695607477,8.068508843,8.477977358,7.452159433,8.42789375,9.744368898,9.624655437,9.09704064,7.598081764,8.717872761999999,5.8286009629999995,6.905780145,5.166929736,9.5859754425,5.835860044,5.996400084,7.175607944999999,7.890858444999999,6.800172716,9.192593476,7.6307366835,8.01919697175,10.09087733,6.436939079,6.4560276850000005,6.334896206,6.802170635,7.661314342,5.868899503,7.209963625,6.881322071,10.45378669,8.043704156,11.242794835,6.4051622185,7.999379007,7.145256741,6.558276908,11.12883087,6.688470216,6.238638062,7.611207462,7.39133842,8.717983468,11.40138372,9.000116811,6.420490619500001,9.150106583,11.51084611,9.962284517,9.772492299,8.152381797,6.360132973,6.3432621505,9.704471343,7.103117849,7.631825334,7.590746074,12.25959853,6.758623398,7.600686714,7.287050757,8.603306114,11.4412376,7.102635183,8.12990708,7.550423328,10.03537055,9.999486725,10.52942165,11.31774945,9.505206239,8.218267297,9.302901727,8.864938995,7.581602214,8.252990153,10.716337925000001,10.10837183,8.540053467,6.91032271,10.746155,6.48546621,8.730629394,8.133557055,7.256912122,8.903470747,9.357885773,10.78790257,7.592668439,6.764802637,7.535953454,10.681633138999999,8.962010088,7.0152317605,7.988870162,6.896000147,7.9529591449999995,5.2240275,8.860623783000001,9.348331014,8.628384779,8.717045037,11.40957349,7.841001096,7.192488473,6.407229735,7.853748802,9.129216825,7.155487549,7.118465524,6.8694899245,9.85898144,8.823908087,10.47751846,8.568092795,9.754477007,8.143822058,6.974568297,9.36494629,6.209281744,7.75398965,6.558077875,6.670566748,8.942139478,10.29019545,7.424133588,5.744701349,9.871198472,9.616647852,9.668996919,6.779932676,11.15745549,6.909620434,7.75114654,10.18710067,6.438827369,11.5043692075,7.413925401,6.941403012,9.168793391,9.4450758915,7.7956195465,6.281740552,8.122112888,6.183432832,9.301161177,6.680784465,Control
GSM1033122,7.4026631045,9.147453057,7.949917084,8.563346549,8.336633379,7.232190415,8.199150674,9.748631542,9.614427879499999,8.683291212,7.370974094,8.871180144,5.9154905504999995,6.944138035,5.018379514,8.4345501595,5.691945027,6.866990843,6.562435204333333,7.730594492,6.663392651,8.849070073,6.773263870499999,7.71713094475,9.968211518,7.325962036,7.4155900615,7.025006388,7.071965354,7.658273429,6.02066117,8.2223237315,6.917552017,10.53547869,7.827503118,10.380774780500001,5.7045481445,8.591310837,7.404680415,6.728055646,11.16277229,5.98908522,6.413352394,7.351229939,7.07553291,8.491609679,11.48626096,8.549936553,6.096587498,9.1301893455,11.23945756,9.725066817,9.533126069,8.137820288,6.340964248,6.606901756999999,9.771682917,7.28242489,7.536188745,7.521667152,12.23360195,7.0326992175,7.461802807,7.327574907,8.793073925,11.47762728,6.68994018,8.093408226,7.511733782,10.90297013,9.773220865,10.7671649,10.90458825,9.12558952,7.649308695,9.265988781499999,9.076278391,7.240744762,8.165096818,10.463923485,9.782316929,8.432616063,6.813734151,10.56546728,6.368904861,8.640071152,8.014789658,7.945880275,8.813002994,9.069377103,10.7659634,7.869419454,7.161031885,7.657472686,10.682971194,8.799422725,7.3186800155,8.008606169,6.488726902,7.885337272499999,5.781952923,8.728143770500001,9.26842323,8.430192039,8.873454686,9.557125985,7.519446201,7.915354518,6.685233025,7.768979265,9.224131914,6.373455513,6.910767256,6.54835371,9.980065704,8.861044343,10.45378669,8.290049141,9.512368396,8.131868308,7.260057928,8.94045138,6.337119345,7.926185411,6.785345006,6.576159914,9.282025297,10.20637151,7.485008247,5.456535146,9.998721374,9.461566268,9.374682664,6.326317423,11.10200721,7.819994061,7.734783818,10.0817293,6.40921633,11.1663833615,7.4365069925,6.641696653,8.646752331,9.6382444275,8.4007197065,6.258618253,8.042951027,6.237318343,9.444884933,6.342225477,ASD
GSM1033123,7.407893381,8.934470574,7.17685406,8.461876806,8.227543635,7.270684559,7.378714869,9.839939488,9.723050710999999,8.452145153,7.850062703,8.951456636666666,6.089036472,6.629128224,5.059355731,9.75468289925,5.943016129,6.534872118,6.767283717,7.820730619500001,7.528237461,8.443625519,7.759278517,7.684558366499999,10.46513555,6.798629349,7.0277651379999995,6.847868339,7.008083037,7.724447289,6.223622008,7.1946347274999995,7.169677492,10.48677,7.821469725,10.396992428499999,6.6572174885,8.916270988,7.082672507,6.774281227,11.40957349,6.265005953,6.425835099,7.437433009,7.221212366,8.312644942,11.31774945,8.584335974,6.2817677,8.8371870215,11.20123021,9.534397611,9.475481042,8.1470415,5.722540166,6.486010795,9.752953497,7.182717749,7.843165316,7.743780931,12.090599075,6.7688847025,7.048267795,7.311357954,8.247124513,11.55761808,6.669484981,8.017303584,7.228158174,10.67681121,9.568378645,10.45271793,10.69976274,8.627574458,7.817121984,8.9093990285,8.705464374,7.230352984,7.953006689,10.0427282505,9.37534119,8.070499838,6.754407043,10.37979005,6.058338226,8.434172082,8.154450569,7.632672824,8.691759645,9.004546742,10.239155,7.727868182,7.956850528,7.371495876,10.551338771000001,8.637384196,7.5073877165,7.703709852,6.608393692,7.8726022765,5.626478741,8.298820967000001,9.057516814,8.23747999,8.783358752,9.728016152,7.440314116,8.295447642,6.753090273,7.459328259,8.901075815,7.427921895,6.761251153,6.6579030075,9.903468277,9.2564574885,10.47410962,8.528267294,9.511005699,7.979543082,7.527966826,9.216743449,6.048231395,7.612291488,7.246545689,6.5133556,9.347755133,10.73832143,7.067893241,5.854665085,10.20816945,9.070988556,8.83445529,6.431387319,10.96737812,8.552670763,7.447986159,9.759665853,6.169217575,11.295624331500001,7.2174343830000005,6.854712041,8.878992985,9.1429599915,7.968518438,6.889968719,8.356298003,6.30597181,9.122548097,6.520602821,Control
GSM1033124,6.9056883755000005,8.785863305,7.918489718,8.450299689,8.189484034,7.160780261,7.773846737,10.02993739,9.667560966,8.650341236,7.273561835,8.581306957999999,6.0509885195,6.801952626,5.243702698,7.8957206822499995,5.646174079,6.937044262,6.772053540333333,7.674108908,7.322292429,8.758411151,7.071220692,8.160093137499999,10.20166414,6.493736003,6.7973295799999995,6.659933538,6.54189899,8.386120994,5.949117749,6.971250395,6.751297126,10.46179556,7.677713438,11.133760174999999,6.6344970905,8.068845129,7.087102475,6.731776922,11.08719738,6.686347189,6.538968669,7.312622177,6.884552392,8.875343657,11.32166757,8.810340281,6.356620487,9.2491610195,11.03096311,10.08265641,9.585676773,8.280798718,6.179473582,6.247621271,9.413995823,6.924652108,7.464888161,7.549854177,12.28108165,7.0008651465,7.662403901,6.612389624,9.037006792,11.24669848,7.00223527,7.694718411,7.667659196,9.742768708,9.909777183,9.978465148,11.1837955,9.439969023,7.638132835,9.3215269735,8.560190239,7.3619186,8.031585346,10.72967298,10.30520635,8.259012968,6.933745224,11.07772186,6.217244854,8.4969147,7.601784231,7.090126479,8.595607799,9.080399975,11.0339678,7.415307695,7.221003825,7.424674648,11.009523274,8.722434547,7.158067018,8.121421315,6.536627483,7.6442616055,5.520527511,9.066397797,9.040122755,8.657696075,8.799867662,9.727295733,7.385009737,7.067893241,6.286054182,8.000019718,9.691751169,6.957044896,7.471275652,6.80448241,9.321923296,8.96672903,10.33088028,8.547617144,9.984461451,8.271951131,6.70155294,8.677095878,6.134526179,7.812209641,6.700318603,6.393611379,8.706415472,9.763841672,7.430985594,5.667595564,10.1767198,9.233620407,8.709026646,6.354084129,11.5186486,7.593536111,7.560668972,9.418186696,6.461866976,11.078289551000001,7.388023924,6.905989848,8.848181056,9.336073925,7.807066755,6.703196351,7.944539463,6.038239563,9.192097883,6.717056422,Control
GSM1033125,6.884404755,9.314681607,7.635246293,8.249510677,8.342871541,7.250254644,8.541189565,9.71674399,9.668843389500001,8.547229516,7.599027815,8.511836853,5.7510742635,6.914450971,5.234160028,9.24093714975,6.014004396,6.318215086,6.635248541,7.8624842955,7.298951048,8.705061884,8.2715236855,7.93693333175,10.14219096,6.537265677,6.865776222,6.41611995,6.539755871,7.905917453,5.997794883,7.5544282615,6.911009053,10.5341572,7.644762596,10.7010920575,6.3589243155,8.364130122,7.902514094,6.703853774,11.09702611,6.458608723,6.535259259,7.200985383,6.826574214,8.10479162,11.13345696,8.581333225,6.322268307,8.8343332635,10.93961894,9.703752098,9.33156187,8.298862016,5.98358345,6.367287653,9.795195465,7.240517705,7.521090981,7.446046741,12.356350265,6.8148534915,7.189948545,7.154745645,8.188448126,11.23945756,6.627257446,8.07607122,7.120392598,8.668251007,9.975910844,10.30433971,10.83995658,8.671728056,7.806857762,8.96076704,8.681152317,7.080450137,7.828738329,10.36965715,9.482738475,8.050522717,6.640278964,10.45378669,5.736373388,8.147409675,8.104127699,7.202758148,8.572934364,8.958023684,10.3572492,7.409996539,6.614057484,7.311120307,10.899569299,8.463043878,7.0216398035,7.924253964,6.500609986,7.885415472,5.396735891,8.398834672,8.909134198,8.388011559,8.910613119,9.750689193,7.500443818,8.197817892,6.819514103,7.525858588,8.817401477,7.07221011,6.945530901,7.3601408455,9.495380541,8.9188838275,10.56887799,8.657696075,9.791302972,8.066205635,7.423604701,8.802124516,6.059050303,7.688109247,7.011126054,6.606960274,8.451423881,10.55522223,7.856498858,5.7983492954999996,10.10449022,9.65064455,9.451216066,6.913328019,11.11212916,8.405261281,7.31650046,9.705944052,5.841366218,11.108564771000001,7.161459911,6.903113333,8.464908698,9.1823151085,7.4314212925,6.366233408,7.796588322,6.22852116,9.413352405,6.74692139,ASD
GSM1033126,7.000170734,9.469652642,7.210169807,8.790940378,8.537012472,6.779064278,8.379681923,9.78600212,9.574520484,8.453305589,7.558385587,9.08677561,6.1128297965,7.068798251,5.570750793,9.362737801,5.798203214,6.647143171,6.725882722333333,7.984009195,6.305482905,8.662047358,6.587961624,7.811759614750001,10.52244693,7.041195983,7.447174448,6.975794727,6.58330698,8.258212949,6.312178983,7.977104904000001,6.650720945,10.44300062,7.436093791,10.7222035375,5.874586265,7.814938833,7.295050692,6.429568392,11.45733103,6.777831554,6.546881714,7.068566843,6.698409262,8.792192184,11.37412106,8.932573014,6.338747548000001,9.096140372499999,10.56430748,10.2890202,9.757486285,8.345929474,6.293453161,6.2103117035,9.551809046,7.132880134,7.464034695,7.6372972710000004,12.30105696,6.8933212,7.655987847,6.990889514,8.73499014,11.27207672,7.146959492,7.968447548,7.623377851,10.38198083,10.02338088,10.24116418,11.22280629,9.396181602,7.395511122,9.312113412999999,8.375911357,7.527465961,7.833999251,10.619545200000001,9.903468277,8.398842786,6.950225374,10.48886699,6.110296172,8.286714277,7.658273429,7.471012689,8.657696075,9.211096761,11.1303409,7.338883608,6.610575716,7.626567615,10.877328930000001,8.747104197,6.9573489760000005,8.156209662,6.412582397,7.789169748,5.548490878,8.570183179,9.196070542,8.494725995,8.443625519,9.104775656,7.548808935,7.563568461,6.873347133,8.035124729,9.620803768,6.257477609,7.16432383,7.038479755,9.700114038,8.711123031,10.36607127,8.54801494,9.592484049,7.875815643,7.13665332,8.570592753,6.343806239,8.080738921,6.655012104,6.477438027,8.982686136,10.13440125,7.07124279,5.6997880475,10.15484162,9.807946176,9.203201208,7.1062661,11.55966566,8.427091904,7.494835298,9.423881003,6.279903432,11.349920427499999,7.0973202125,6.953958189,8.625961158,9.086250340500001,8.1055431294999991,6.467840725,7.532262623,6.325430408,9.269044225,6.489275365,ASD
GSM1033127,6.9751649995,9.658328648,7.136122987,8.879930001,8.178003735,7.821469725,9.208131526,9.698794344,9.7542155105,8.637772182,7.494014381,8.855558304333334,6.2553784895,6.397931585,5.367262469,10.21794361825,6.001694327,6.346069771,6.752432146,7.8039552155,7.62509896,8.407526498,7.1218106705,7.67156834825,9.588263134,6.885263435,7.191953239,6.842207054,7.132880134,8.051177567,6.092570731,6.8330223530000005,6.715929314,10.64923317,6.929275227,10.889514711,6.5335014375,8.701619154,7.684626739,6.57128388,11.28889019,6.323502908,6.558481462,7.553379765,6.820855934,7.914392317,10.90458825,8.093986441,6.164597661,8.753811439,11.23751063,9.399401849,8.987638257,8.182845499,5.971652996,6.345021060500001,9.430851592,7.297420689,7.332498314,7.581329164,11.907905212500001,6.742849747,6.970704593,6.780587084,7.952712632,11.05103257,6.360480841,7.751994534,6.786484764,9.546333222,9.043410832,10.00098719,10.16912941,8.154119921,7.901209307,8.7444602325,8.593241483,6.877484906,7.581021838,9.927764532,9.154114629,7.723006864,6.411471594,10.24116418,6.462043227,7.689032478,7.530154872,8.109245895,8.548382484,8.896634059,9.961536176,6.933048356,6.974809767,6.95539611,10.628279378999999,8.30570502,7.1257781475,7.442176038,6.616117846,7.805039714,5.736686572,8.3331794185,8.681152317,8.404838046,8.956979207,8.664608117,7.166284334,7.079764396,5.864235067,7.085689725,9.312805062,6.764802637,6.96830508,6.970819428,9.105868331,8.827526254,10.42198429,8.737142484,9.78827673,8.243147812,7.554524081,8.210016891,5.796836499,7.646793614,7.531530019,6.615264551,8.99011668,10.11106218,7.3619186,5.640685011,10.19096966,9.375954365,9.646511557,6.760404695,11.1303409,8.583535693,8.228594831,10.11716565,6.093477283,10.7379584165,7.665854978,6.514097229,8.060621657,9.4875365595,8.0868115665,6.343058362,7.904391695,6.206013608,9.368717805,6.495639027,Control
