Gene,Log2FC,p_value,adj_pval
SNORD59A,0.014941694418956014,0.5533294022634283,0.8256870330858638
SNORD59B,-0.015074866413461955,0.5069438302448597,0.7982371384545024
SNORD6,-0.01639316613049429,0.6022602519264012,0.8515919314753244
SNORD60,-0.04849053079258264,0.05223356700113932,0.313082600911273
SNORD61,0.006977777432691826,0.7210445558833181,0.9047520099585881
SNORD62B,0.2462370860494515,3.2034101391189575e-4,0.02092939023533313
SNORD63,-0.030754761605769215,0.05842907475616089,0.3281541050413459
SNORD64,0.008040501204669665,0.7098311886417705,0.9004625386210524
SNORD65,-0.04128221310164884,0.1704271751547437,0.519783036336663
SNORD66,0.0032399934340661047,0.8746163461612455,0.963902973679232
SNORD67,0.01708538714560407,0.38089163663416337,0.7143135125577943
SNORD68,0.05985507115934086,0.049898461306564806,0.30711105464553573
SNORD69,-0.004810869652472836,0.8564878918230435,0.9582358680531123
SNORD7,0.07961094095192349,3.75081001907982e-4,0.022624367688983193
SNORD70,-0.017712555097527363,0.3579993303566077,0.6961504211241107
SNORD71,0.08779886873901152,0.015368237372636182,0.17268104984229452
SNORD72,0.004222959472527445,0.8008946689675414,0.9392641505484506
SNORD73A,-0.07091559590659399,0.025014134910642437,0.21835950102829146
SNORD74,0.02758670022115364,0.20410656053830667,0.5588301769887459
SNORD76,-0.1033596222211546,0.006973025431635671,0.11389516487244418
SNORD77,0.02568049467307738,0.17331187817198004,0.5232490232906758
SNORD78,0.005772386530219725,0.8069769253982936,0.9406549279512899
SNORD79,0.04656695418269198,0.03846968759194347,0.2700353813411694
SNORD8,0.006513016019230774,0.9193761449646398,0.9781789808711419
SNORD80,-0.0257057746648352,0.5077112376300715,0.7986970428462881
SNORD83A,0.025277413696428858,0.19743360928820197,0.551907899438804
SNORD83B,0.06888876277472473,0.009604431954229855,0.13552878433300963
SNORD84,0.055896883467032955,0.014713207642740684,0.16925603140119821
SNORD85,-0.01777605993406604,0.458269700595476,0.7692603412789107
SNORD87,-0.045881163854395626,0.24057138455274238,0.5967910844409711
SNORD88B,0.008084831317307454,0.6541317489933725,0.8758882441756193
SNORD88C,-0.004601948295329512,0.8271496689558401,0.9478812597666203
SNORD89,-0.07210930599313209,0.29656039730443723,0.6486939799079281
SNORD9,0.04515343966208775,0.02038268887650232,0.1975055498134961
SNORD90,-2.60055714285159e-4,0.9908792752374169,0.9976789022160377
SNORD91A,0.0410338495508248,0.07652660131954717,0.36987464981053353
SNORD91B,0.028674100221153614,0.18325168703865016,0.5353599997096421
SNORD92,-0.01572380495329655,0.37543123657509037,0.7106126628084557
SNORD93,-0.013423280024724977,0.4906716467497899,0.7886663161582812
SNORD94,-0.005177987887362817,0.783066564066969,0.9319019042957171
SNORD95,0.1234609314876372,0.005260637824016596,0.09764961858094835
SNORD96A,-0.013558933936813152,0.5646758555315181,0.8323402594597583
SNORD96B,-0.02325657504533074,0.36960314070910716,0.7064576344102207
SNORD97,6.19612596149047e-5,0.9980735401181938,0.9995017468705539
SNORD98,0.012639092813186767,0.45858453372444297,0.7692868805866659
SNORD99,-0.00267197067582404,0.93013406832266,0.9815664533913132
SNPH,0.03485496326236262,0.21146976768384793,0.5663283398730276
SNRK,0.04885008316414877,0.10416883701413815,0.4255863068130923
SNRNP200,0.04773938510096216,0.07107758604770169,0.35844093885906797
SNRNP25,-0.02903610350961545,0.2655154101122947,0.6209784385047982
SNRNP27,0.021408638458791502,0.5158963990036443,0.8044338709481257
SNRNP35,-0.03554610790590639,0.04909981617494674,0.30440142495835004
SNRNP40,0.031616034940934276,0.2844552650878126,0.6377008960372093
SNRNP48,-0.002053595616071413,0.9009951302830117,0.9728456610298548
SNRNP70,-0.040116220565933926,0.3265892460351836,0.6732743142155393
SNRP70,0.007652777707417472,0.7541674314584234,0.9184803015428775
SNRPA,-0.01536748105906516,0.5758941827846007,0.8383772913414954
SNRPA1,0.05663564015522146,0.10604638892727884,0.4297557777836033
SNRPB,0.023978690072116,0.4350087151398867,0.7533859821142284
SNRPB2,-0.001485275828983634,0.9581295569589273,0.9898856103117387
SNRPC,-0.005891556819369053,0.8396914545345238,0.952521924405127
SNRPD1,0.0037129543543948803,0.8873813380473061,0.9682740006534114
SNRPD2,0.028211089688186204,0.2725010768366259,0.6268635905598033
SNRPD3,0.11897020649038532,0.01480078151673403,0.1696908050227637
SNRPE,-0.07407486696703318,0.025440666079843424,0.22045033174257037
SNRPF,0.02245125328983552,0.5889713795368448,0.8453148782117685
SNRPG,0.04922297615384618,0.14996809856052767,0.4925018597510785
SNRPN,0.03587188539457399,0.23400993297271594,0.5895883066094455
SNTA1,0.0056305049890110325,0.8611613757685933,0.9599570378919982
SNTB1,-0.015962606043956152,0.6687458813305251,0.883023404599315
SNTB2,0.03843417651648397,0.11052765212347994,0.43641688599478334
SNTG1,-0.03593627338049429,0.04600822519104151,0.29474245565670437
SNTG2,-0.030607576406593548,0.12065459837869474,0.4518823984454093
SNTN,-0.009545967532280267,0.4469750026468632,0.7616906380990905
SNUPN,-0.145025409353709,0.017440112767385184,0.18385541222000898
SNURF,-0.03796373819230718,0.28811536653838804,0.6410143914483887
SNW1,0.0466825397197804,0.03633847259876293,0.2624178053302945
SNX1,-6.630467994500536e-4,0.9764419709012807,0.993835515531275
SNX10,-0.08855855182280284,0.1440407018190249,0.484324995823486
SNX11,-0.008564914743818344,0.7411972140630669,0.9127941520518493
SNX12,0.06485868842307704,0.12396132877925266,0.45679346760000444
SNX13,-0.04740178838598921,0.22165345157250313,0.5765337997945277
SNX14,-0.0716391310141944,0.013024825364712521,0.15893189671505714
SNX15,-0.024035276114698037,0.1603946557174456,0.505931484415601
SNX16,0.0439541169010992,0.16776220996555402,0.5164670072861972
SNX17,0.09339045279395594,0.00881652573101936,0.12904896954961081
SNX18,0.011305319087912226,0.5976282693797431,0.8492178093712418
SNX19,-0.024932073179945422,0.3501752088873009,0.6910834640660999
SNX2,-0.07876856898900993,0.010015877107123447,0.13877244103692787
SNX20,-0.1398601648447803,2.338805711093465e-4,0.017796442682039525
SNX21,0.021733845384157884,0.08842409129829043,0.39532009804584206
SNX22,0.014422271314560281,0.6616390158891531,0.8798094851476075
SNX24,-0.01729681078708787,0.3777299094482943,0.7122116331603765
SNX25,-0.03085111858241741,0.3820718795124992,0.7152483616982265
SNX26,-0.04561174284890136,0.0860183789251409,0.3907507337527433
SNX27,0.012958068432692793,0.7583319604547247,0.9206621668630549
SNX29,0.014865058678571817,0.7616606073534902,0.9224654101981044
SNX3,-0.02119305340590688,0.20393925010590233,0.5584379638024204
SNX30,0.012616549960164865,0.7033511989105872,0.8973495768497934
SNX31,0.017569936594780167,0.2971222310854618,0.6491014433107414
SNX32,0.04747879754945008,0.027271571560481232,0.22829952260513672
SNX33,0.03875779150549471,0.06123909602353322,0.3347672408008634
SNX4,-0.02786312464835157,0.4129818655301817,0.7372228047420675
SNX5,-0.07152668128365418,0.014873382946700119,0.16977405062008624
SNX6,-0.02675340926098888,0.30980467108369403,0.6592437257221487
SNX7,-0.03361952417135953,0.042511611628072224,0.2833363408615483
SNX8,-0.012378315499999902,0.6870061559481857,0.890731749196317
SNX9,-0.025414254622253264,0.20014355122175653,0.5546971726514615
SOAT1,0.003816496174449933,0.9319103204354866,0.9818692369331681
SOAT2,0.0163599621222528,0.3044331827010804,0.6547886660436761
SOBP,-0.009911862446886613,0.42446926821244213,0.7455911476633059
SOCS1,-0.046598223855769116,0.3350635007925846,0.6793358436069525
SOCS2,-6.610145934071025e-4,0.9872474588830922,0.9969604578260411
SOCS3,-0.06762243303571482,0.09240838074248364,0.4035081979486449
SOCS4,-0.023019233467491275,0.29383950123289493,0.6461097233238844
SOCS5,0.03563306648592034,0.027868190834960466,0.23053060415358453
SOCS6,0.012389603037087816,0.6313255871203705,0.8664266500339833
SOCS7,0.017470051264423,0.24471858981305963,0.6005926469905831
SOD1,0.07516777821428605,0.042657416894584924,0.2837147054665028
SOD2,-0.10599884523305926,0.2579220249536678,0.614061176852061
SOD3,-0.008180113269230758,0.6708987389724299,0.8842705939247403
SOHLH1,0.014621822826923061,0.5062784231233278,0.7979914045277915
SOHLH2,-0.001587268023351265,0.9009594445810396,0.9728405547486171
SOLH,-0.003441973002747311,0.9092468254303571,0.9752215268250649
SON,0.03045130020565136,0.24687851420559492,0.6035551672347188
SORBS1,0.0010635433063187893,0.9106370207563801,0.975398133878169
SORBS2,3.7132280288431176e-4,0.9724182478203782,0.9928952163697702
SORBS3,0.05342437727472589,0.0012921075416168677,0.04637753817897895
SORCS1,-0.036297954568681935,0.0011845178917026997,0.04414095594937506
SORCS2,-0.001367345626373186,0.9416731294503684,0.9848047016097775
SORCS3,0.0010526718365384939,0.9483307386537561,0.986242378034461
SORD,0.0033669134317766015,0.9292838610111303,0.9813211674298756
SORL1,0.03156760391758179,0.7138034453653219,0.9017884250874616
SORT1,-0.019750151087912643,0.6856821578335213,0.8902557464395126
SOS1,0.029748449604396057,0.4607436173411277,0.7701361054498312
SOS2,-0.04585220932554981,0.1851031155864717,0.5373412818081862
SOST,-0.003362006897665007,0.817733178173657,0.9446075628569316
SOSTDC1,-0.013864540065934204,0.46718525532358024,0.774591692634835
SOX1,0.017677432693681338,0.3429663500002398,0.6857387174902424
SOX10,-0.020289266609890094,0.34739515197123183,0.6896137629623759
SOX11,-0.015300810510988805,0.2609068625250823,0.6170392784567632
SOX12,0.03006207291483498,0.13324887099074878,0.4695536016769759
SOX13,0.012969927582417823,0.5358389721567816,0.8167269152681645
SOX14,0.002388927100274093,0.8954474428071262,0.9708081216320369
SOX15,0.019226817837912174,0.3986999722834149,0.7273202141393509
SOX17,-0.013040385203296789,0.45316395570341084,0.7656521759105047
SOX18,-0.0341038611771982,0.20067584999502544,0.5551526796956501
SOX2,-0.005356574495192397,0.7280396066281474,0.9077315087441443
SOX21,-0.03600668673076952,0.06274781483710358,0.33823547668453124
SOX2OT,-0.051796445523351664,0.005390109762114608,0.09934873277666492
SOX3,-0.054816407076923424,0.00532426221216924,0.09825030198451588
SOX30,-0.02323264210027517,0.1981024025198411,0.5527940065342325
SOX4,0.037435326947801925,0.15320570483310553,0.4966046188376481
SOX5,-0.012222614582875841,0.3338321618927911,0.6786032460163742
SOX6,-0.02241353310096158,0.022684493358744572,0.20875047973408692
SOX7,-0.00647393564010999,0.6102046477099626,0.8551468518152093
SOX8,0.01318588380082437,0.7378396669931719,0.9114979812268381
SOX9,0.016507574631867764,0.375865838447192,0.7107503363043177
SP1,0.13708376719642865,0.0012013739831392915,0.04437617128009324
SP100,-0.08560838748122798,0.082940467485717,0.3839845508553539
SP110,-0.0552564231586539,0.28680233341399464,0.6397812010518213
SP140,-0.08529506354441398,0.05447969073017123,0.31911999270948016
SP140L,-0.05073549760027404,0.07382575619318119,0.3649596058088582
SP2,0.1807924846923085,2.0683749733143472e-7,5.000057839336667e-4
SP3,-0.00732207816380561,0.7628306520357355,0.9229761106197808
SP4,0.06929182798763804,0.054182825668658244,0.31853022445443574
SP5,-0.05042498860714316,0.0023906147241435534,0.06589504081092258
SP6,0.021287661745879125,0.360842058530613,0.698717839342775
SP7,-0.053210335375000174,0.016010659473870523,0.17666777817770765
SP8,-0.01674620363461528,0.12354320342414364,0.4562242903416143
SPA17,-0.00850039553846185,0.7350383675892206,0.910134061629471
SPACA1,0.003650990601648677,0.8545207244424122,0.9580256128659155
SPACA3,0.020037388596153522,0.5449338762130087,0.8218727481911833
SPACA4,-0.018805647028846663,0.39218672931605514,0.7223031484659505
SPACA5,-0.012678072623626427,0.3098861898892928,0.6592437257221487
SPACA5B,-0.015864292935439728,0.268945332215253,0.6238059241513746
SPAG1,0.011970251571772516,0.5803201206451611,0.8405270870916385
SPAG11A,-0.007851402464285917,0.6745833454013197,0.8850069388236568
SPAG11B,-0.004558241499999807,0.6923887148488391,0.8927871226341547
SPAG16,-0.012385750665751061,0.5194215832376281,0.8069259994108532
SPAG17,0.011550316984889761,0.5542739458801862,0.8260332683983171
SPAG4,0.010600594600274354,0.6064803100714009,0.8533866891661485
SPAG4L,-0.014666620020604865,0.4320583499699818,0.7513280917394463
SPAG5,6.48106603021765e-4,0.9775985141939927,0.9941078461409552
SPAG6,0.012502531380494652,0.4555821718265024,0.7672217636685956
SPAG7,0.07865988298626424,0.026950633570827796,0.2268820280195109
SPAG8,-0.006187487205586119,0.5845730047359268,0.843196417075923
SPAG9,0.018587514977334824,0.6615854269977179,0.8798094851476075
SPAM1,-0.008205825475961798,0.5533306471325746,0.8256870330858638
SPANXA1,0.01781070911469709,0.1656197349434384,0.5137662019397986
SPANXA2,0.03429370434615353,0.09525962825685554,0.4096890540177595
SPANXB1,-0.024633920153846488,0.047870185827250146,0.3000934489940481
SPANXB2,0.0014584771552202927,0.932927239588511,0.9821567081363647
SPANXC,-0.001077099364010831,0.9567954654436119,0.989441641653056
SPANXD,-0.013321712385988619,0.48174576186907325,0.7829209449499661
SPANXE,-0.012474156628204648,0.2679357419274697,0.6230685678416948
SPANXF1,0.013767213185439576,0.42962880385238134,0.7494596053213952
SPANXN1,-0.01567829028983566,0.40736830235100563,0.7332820580810385
SPANXN2,-0.005832221061812985,0.7335009747680956,0.9098083288202132
SPANXN3,0.040167140718406914,0.08894378851111455,0.3960380978121469
SPANXN4,4.263472046703076e-4,0.981331817581036,0.9952091086760037
SPANXN5,-0.04455227689423141,0.03244110124648541,0.24896069542663016
SPARC,0.06380892638324218,0.1625561694571588,0.5092273558008201
SPARCL1,-0.014079473575549912,0.3035899064747312,0.6539595860494142
SPAST,-0.028266350008242,0.30587201073562814,0.6560545675158316
SPATA1,-0.033326225369505635,0.15943901830583002,0.5046868039160973
SPATA12,0.0026794630151092897,0.897415057073812,0.9718506292045963
SPATA13,-0.05504043967170242,0.4096678994677726,0.7351238170886897
SPATA16,0.052289299186812896,0.002902449412315215,0.07254726908140983
SPATA17,-0.0025082497445056873,0.9031460383072789,0.9736960924849754
SPATA18,0.023845630906593276,0.17419116206022037,0.5238904640544058
SPATA19,0.004778324417582253,0.7934421042113775,0.9357946896127329
SPATA2,0.09419156030494509,1.663505608789188e-4,0.014767606571132493
SPATA20,0.01102275479945097,0.8536500369154522,0.9578786365859415
SPATA21,-0.03092717777472547,0.07633443658761356,0.3695141719350499
SPATA22,-0.008872537653845894,0.6928179011582996,0.8928127212561333
SPATA2L,-0.005948604848901046,0.869101530081676,0.9617986502892529
SPATA3,-0.005382897607143326,0.6690225991741434,0.883205385492402
SPATA4,-0.02244615223076909,0.2247456469239244,0.5799006777169073
SPATA5,0.0010781867046701886,0.9354381552848594,0.983022977917623
SPATA5L1,0.007922542344780029,0.8245341609430192,0.9468489570431609
SPATA6,0.018141149596154014,0.4797576616934015,0.7820231516972234
SPATA7,0.003245285200549011,0.8350754323830384,0.9503942303974349
SPATA8,-0.029364789328296843,0.059940749317917076,0.33146190182383634
SPATA9,-6.402025226646944e-4,0.9646966366715202,0.9907005814876783
SPATC1,-0.025256607587912285,0.02680269355902029,0.2260801498296227
SPATS1,0.0011247744862632287,0.9486582585224776,0.9863541228971869
SPATS2,-0.018933245097527446,0.5530483418023258,0.8256186019419453
SPATS2L,-0.05241736077335205,0.6070219288470955,0.8533866891661485
SPC24,-0.10923308284615443,0.014690756628944491,0.16923450066759882
SPC25,0.05184695198420302,0.031281781976856,0.24345252115024188
SPCS1,0.09637649770604415,0.021492520800296535,0.20307395029167738
SPCS2,-0.07518002109066017,0.012794340561168172,0.15752989219211475
SPCS3,-0.00871625675892901,0.8464947195610514,0.95504411359681
SPDEF,-0.0012040347197801353,0.9540966633701169,0.9883456420565413
SPDYA,-0.03223967947767857,0.0021395038471128153,0.06157147243531807
SPDYC,0.00290139851923091,0.8885994958510519,0.9685127373708999
SPDYE1,0.00624163296016466,0.649703629794821,0.873475042516261
SPEF1,-0.02689747957554948,0.1571052725146327,0.5017979768314714
SPEF2,0.02605515346108066,0.07795921026969042,0.37289895615453444
SPEG,0.005401336809065414,0.7904707087012277,0.9347055879209222
SPEM1,0.006201154771977642,0.74751135060773,0.9160475473689367
SPEN,0.06906701578159322,0.08065726401295173,0.37846331723726057
SPERT,-0.021645810745879148,0.26113601721499524,0.6170392784567632
SPESP1,-0.004274916349588079,0.8155279697522093,0.9440593864899632
SPG11,0.007866998010988988,0.7902044592814701,0.9346160695676207
SPG20,0.03668813345192363,0.08906706968704492,0.39649280249741436
SPG21,-0.034335579196153904,0.12177138850573253,0.4535263834218652
SPG3A,0.02473022385782965,0.21044981158530587,0.5653043057292734
SPG7,0.004797696807692012,0.7766501963078346,0.929604200390711
SPHAR,0.01513021768818647,0.5703268772252851,0.8352956680168634
SPHK1,0.026433736240384562,0.23915452769817921,0.5953139084751574
SPHK2,-0.03794003103708734,0.3127942085973519,0.6614987078990835
SPHKAP,-0.006223353489011246,0.7344292046090781,0.9098973071100576
SPI1,0.10399046129739038,0.09157532275272498,0.40162672755801637
SPIB,-0.03850714800961527,0.5897911158486587,0.8457575135480636
SPIC,2.4390309271960192e-4,0.9902642773110926,0.997629197242367
SPIN1,0.19988489671566034,8.063091091197747e-5,0.01020136436247712
SPIN2A,0.008421132571428203,0.652892464508859,0.8753050265229215
SPIN2B,-0.02815990901694145,0.023045270702079058,0.2099038922942985
SPIN3,-0.018314057605769124,0.39717420914654944,0.725940919829556
SPIN4,0.032787828188186735,0.28179884186944487,0.6360439868476128
SPINK1,-0.026016628339285877,0.1818790498440142,0.533809905963839
SPINK2,0.08642094210164873,0.03993468147909599,0.2748510226245485
SPINK4,-0.010339102608516565,0.5588681084314269,0.8296446932512777
SPINK5,0.005177622130494099,0.8043235211731272,0.9399676834772488
SPINK5L2,-0.027265278815933932,0.1304019377427319,0.4652291161933693
SPINK5L3,-0.016831219241757872,0.3864110932840682,0.7176499626230795
SPINK6,-0.015511469898351525,0.28218986846934885,0.6361164053165309
SPINK7,-0.024138845550824583,0.16618055247687766,0.514629323571496
SPINK8,0.02012279500961487,0.5198932538762364,0.8071817299695967
SPINK9,-0.04529390176373618,9.772457814081125e-4,0.04025023057212496
SPINLW1,-0.009069679072459006,0.32205835530392235,0.6698603834360285
SPINT1,0.01083738895054946,0.5457607749488006,0.8222781720942088
SPINT2,0.033556729792583284,0.2851423081491179,0.63851233973879
SPINT3,-0.029834322980769455,0.34060685861417084,0.6842808312151508
SPINT4,-0.03614454975549476,0.040928171624969416,0.27821949415667074
SPIRE1,0.06916964979807717,0.07159666366798052,0.35965421234494177
SPIRE2,-0.023190916178571393,0.19081720336793762,0.5445038983965139
SPN,0.004043206179029197,0.8697378392670233,0.9618692470818747
SPNS1,0.009833105907967115,0.8394942963761225,0.9524856580950258
SPNS2,0.008340128723901804,0.6134751747419838,0.8570627517218562
SPNS3,0.12207437175000015,0.008380555335792716,0.12579325561348922
SPO11,-0.007131061717948257,0.5453161238570663,0.8222125274274888
SPOCD1,0.10103069115934019,0.05548167917883935,0.321703537260431
SPOCK1,-0.02146905504120947,0.25562671497209266,0.6129562002123206
SPOCK2,0.2556292697390112,6.943240130789742e-6,0.0024722031284986944
SPOCK3,0.017461604046703216,0.4046850942838155,0.7313745675243781
SPON1,-0.009075729458791055,0.7501551987319695,0.9167410366894425
SPON2,-0.042801514402472464,0.46686705934481176,0.7744399159129087
SPOP,0.03672830554395693,0.06725596241276428,0.3500371280522299
SPOPL,-0.07911069151991791,0.13961354537718781,0.4789055394902739
SPP1,0.030063287439560722,0.4694144013206749,0.775543768682343
SPP2,-0.019656488765109715,0.36191208469739167,0.69973232273288
SPPL2A,-0.008546776993132244,0.810906542628891,0.9424546852668493
SPPL2B,-0.01009227791025652,0.549500035531576,0.8239192483287047
SPPL3,0.03916223616071448,0.09110757965720165,0.40072033566231197
SPR,0.012715087745879343,0.4931628089582759,0.7900359093807809
SPRED1,0.03999026804395571,0.45189561243553167,0.7650345686025768
SPRED2,0.00772532215521984,0.7398707343052635,0.9123538473801028
SPRED3,0.014035600759157274,0.24324022025298747,0.5991711345169429
SPRN,-0.03205702166964314,0.04093719060799004,0.27822062111736484
SPRR1A,-0.03261956180219796,0.1889100458462245,0.5422458710608605
SPRR1B,-0.0346394962335171,0.07301969104398386,0.36337558364976036
SPRR2A,-0.019714910296703286,0.32151315208804,0.6693954804943358
SPRR2B,-0.0506242410769233,0.013423390384296062,0.16119352931482156
SPRR2C,-0.007550689993131323,0.6742573031633552,0.8849945487351816
SPRR2D,0.00503832607486224,0.7513898569662184,0.9171977836944593
SPRR2E,0.01997137780219807,0.12058079316722851,0.4518737015159329
SPRR2F,-0.04416498035439596,0.017683365172427665,0.18530933837677654
SPRR2G,-0.04661065675412097,0.03824388708632074,0.2693965117505479
SPRR3,-0.008304103855769487,0.640616191108239,0.870630661775387
SPRR4,0.013414809151098833,0.48077620916205577,0.7824377601826393
SPRY1,0.02181248860622765,0.4607298821009522,0.7701361054498312
SPRY2,0.08119974626236275,0.10142670350576531,0.4206725068460051
SPRY3,-3.0399300824153285e-4,0.9875705834025228,0.9970108964424637
SPRY4,-0.012345943614697817,0.22105376217060005,0.5760466145467458
SPRYD3,0.027098440677197907,0.826358470154204,0.947398536465872
SPRYD4,-0.026028560482142544,0.33448267287330846,0.6787470733965294
SPRYD5,-0.009460041755495117,0.8657933523926984,0.9612099462865881
SPSB1,0.08280828620741797,0.004812349310525505,0.0941852310625663
SPSB2,0.09226813795054975,0.09958726805603019,0.4175623063280593
SPSB3,-0.045553920750000414,0.32536341966395343,0.6722024078863585
SPSB4,0.00882734493681323,0.644908354761615,0.8719459375549529
SPTA1,-0.00710154617032994,0.7013448565743456,0.896648295837662
SPTAN1,0.15785104975961528,3.6385331289164714e-4,0.0223545804614214
SPTB,-0.010975441562271666,0.3422430395237517,0.6851297722544473
SPTBN1,-0.01731979833104455,0.5229735044035335,0.8089177432157276
SPTBN2,-0.0033528015920327686,0.8763390160220249,0.964549941072715
SPTBN4,0.015735048477564115,0.2965105597063231,0.6486939799079281
SPTBN5,-6.842226071429159e-4,0.9717230182900288,0.9927622747978689
SPTLC1,-0.03992902562692343,0.027319362437982348,0.22844972405738564
SPTLC2,-0.04898708800686822,0.15410365623366165,0.4982058650493759
SPTLC3,0.008383146903159033,0.5268862919035888,0.811384750789542
SPTY2D1,-0.05479389043956086,0.2719027817691677,0.6260813839221383
SPZ1,0.009574852148351406,0.5802957878621267,0.8405270870916385
SQLE,-0.02683037261950552,0.3133670037335951,0.6621038364324959
SQRDL,-0.09172286841895601,0.11048774228338243,0.4363141227692355
SQSTM1,0.048434922266483396,0.19778407499239795,0.5522980576427136
SR140,-0.022255723752747123,0.46034331603801604,0.7701337146723749
SRA1,-1.857831236264555e-4,0.9916737622920058,0.9980421899935807
SRBD1,-0.047857976737637566,0.22821172858850883,0.5836410955910221
SRC,0.003923875843864159,0.8650626388964068,0.9609039370375563
SRCAP,0.03216374927884621,0.18900181073950437,0.5422779972883834
SRCRB4D,0.025752517991758383,0.26099711468904574,0.6170392784567632
SRD5A1,-0.0035504549024731108,0.8837406406733446,0.9669393974584126
SRD5A2,0.025567976045329354,0.29812289520918867,0.649427335005097
SRD5A2L2,-0.027246009473901062,0.11575633406705016,0.44498575588882183
SRD5A3,-0.001980070969780695,0.9463380926903338,0.9856984572359081
SREBF1,0.04869980643177696,0.021001988243698897,0.20048860344668334
SREBF2,-0.013555478182692945,0.5727676820530689,0.8365772995073315
SRF,-0.0024805141016488565,0.9416251448204174,0.9848047016097775
SRFBP1,0.1689402526016485,6.767162891272434e-4,0.03204868038424378
SRGAP1,-1.5939644368162496e-4,0.9938997103240332,0.9983445339680647
SRGAP2,-0.018816486696153902,0.1649446397061193,0.5126644493526362
SRGAP2L,0.002225792364010437,0.9415809845826442,0.9847946224745957
SRGAP3,-0.0016886345526558883,0.8997343075792303,0.9724184244042314
SRGN,-0.01577060769917544,0.7546975040878032,0.9187445764151274
SRI,0.030416190922733052,0.31333504826346087,0.6621038364324959
SRL,0.0042133710082412025,0.8127312671431642,0.9431607292220109
SRM,0.12964964469093435,0.005589164466605684,0.1018462687952574
SRMS,-0.018284256357143116,0.31705431017170654,0.6660123608730155
SRP14,0.008016106360577778,0.7913360278353669,0.9349421410862906
SRP14P1,0.010568815357142757,0.7403956247324721,0.9125311622924677
SRP19,0.10408391339148362,0.0211639113042343,0.20111949575917734
SRP54,0.0012524121767404173,0.9641722292274175,0.9906488616803535
SRP68,0.013918414954670432,0.6416994179154517,0.8710245946106558
SRP72,0.07230294480082423,0.020277766434153667,0.19715336986658388
SRP9,-0.00804280699519183,0.821540316824017,0.9460076712241902
SRPK1,-0.016607607864011407,0.741293436367283,0.9128482574952286
SRPK2,0.08404627705906607,0.007046995107313261,0.11450820488233018
SRPK3,-0.017969780936813284,0.3198183088313547,0.6679477751933377
SRPR,0.05847507972664871,0.05344388301769616,0.31605710721003377
SRPRB,0.004038273887362274,0.9208596352446923,0.9787152908163881
SRPX,0.030927134782966867,0.141154173325738,0.4807323938928203
SRPX2,0.003956630337911949,0.818770969145287,0.9447925025290393
SRR,8.257130535710084e-4,0.9781320652587289,0.9941891765407773
SRRD,0.0362984528461538,0.25564217862545474,0.6129562002123206
SRRM1,0.11481770543406632,1.5766121008958666e-5,0.003962917740502621
SRRM1L,-0.03697970494505474,0.2246503524582221,0.5798376398336511
SRRM2,0.09311632307280272,0.02286682417255798,0.20932592480563683
SRRM4,0.004180755528846242,0.8025866294710766,0.939519901864152
SRRM5,-0.014401837085165126,0.44402577554896716,0.759398858362005
SRXN1,-0.018796016903845872,0.801692217353154,0.939450765025079
SRY,-0.04623737467033006,0.03870753655524757,0.2710994080198819
SS18,-0.05238980323454689,0.004961650404033876,0.095308573103403793
SS18L1,-0.0011664812822806377,0.9500815060014614,0.9869397539517093
SS18L2,0.056945950618132984,0.049142179933026664,0.3045238476580227
SSB,-0.12048086190659327,0.0010601000728843338,0.041767057770489044
SSBP1,0.062454989020603896,0.09312242692610624,0.4049910584804615
SSBP2,0.03069034910439611,0.28924662091587333,0.6422570698016135
SSBP3,0.011020279671703003,0.703723295865633,0.897417946876257
SSBP4,0.030490351345467598,0.22981160167786388,0.5848768540920433
SSFA2,-0.04080886033791249,0.34280751050399405,0.6855071243834211
SSH1,0.13648881463598936,0.002529165232996502,0.06758531745409958
SSH2,0.06428049354532964,0.23092666465424622,0.5861009015849088
SSH3,-0.009555426713599081,0.7071463655018863,0.8990162094851036
SSNA1,-0.11669308064423106,0.004481645436468726,0.09086463837836527
SSPN,0.057652063684065745,0.22791032499091873,0.5833347892185036
SSPO,0.007913852758242414,0.6778987540095494,0.8865806418704106
SSR1,0.08553179899038543,0.0017305705687320515,0.05499514287242589
SSR2,-0.0020298179949630917,0.9001037620699007,0.9725999971107244
SSR3,0.033062461976648784,0.4235221000235916,0.7448394323152334
SSR4,0.11836075692994455,0.010117583156273752,0.13900111663663955
SSRP1,0.05903374939148393,0.020639912552096445,0.19866152890112798
SSSCA1,-0.014948144519231507,0.6145084338974667,0.8576427607435176
SST,0.02619294146016475,0.2978766669038617,0.649427335005097
SSTR1,-0.03410130226373661,0.007196230547707262,0.11587239100557581
SSTR2,-0.07814921577472501,0.20272774660337406,0.5570289462864386
SSTR3,-0.026782300354395397,0.12004949578864813,0.45089942089805857
SSTR4,0.007105520504120831,0.6759400757830163,0.8857145820605041
SSTR5,-0.008638323300824183,0.6051039168800915,0.8527037995106108
SSU72,0.05462870596291253,0.057041151195476036,0.32585856551336695
SSX1,0.0016075165032048663,0.8959239115135168,0.9710966145060159
SSX2,0.0026708805181319666,0.780755373350427,0.9314363280081633
SSX2IP,0.06503223610989045,0.004767832055213593,0.0941852310625663
SSX3,-0.014874137368131727,0.19216437790793506,0.5461166341232382
SSX4,-0.017214506001373676,0.08331651310290124,0.3846882495171948
